ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00CA,E08000014,Sefton MCD,ONS7.11,2011/12,n/a,n/a,476,273969,192.5264459,175.3099543,210.9531397,Not significantly different from England average
00CB,E08000015,Wirral MCD,ONS7.11,2011/12,n/a,n/a,1076,319837,369.4660943,347.4173438,392.5326906,Significantly worse than England average
00CC,E08000016,Barnsley MCD,ONS7.12,2011/12,n/a,n/a,464,231865,214.7224077,195.4435077,235.3745646,Not significantly different from England average
00CE,E08000017,Doncaster MCD,ONS7.12,2011/12,n/a,n/a,598,302468,207.7666248,191.3396468,225.2196033,Not significantly different from England average
00CF,E08000018,Rotherham MCD,ONS7.12,2011/12,n/a,n/a,519,257716,211.8964347,193.8403925,231.1660285,Not significantly different from England average
00CG,E08000019,Sheffield MCD,ONS1.1,2011/12,n/a,n/a,892,551756,161.0900445,150.5350306,172.1815412,Significantly better than England average
00CH,E08000020,Gateshead MCD,ONS7.11,2011/12,n/a,n/a,654,200349,343.5323843,317.5072588,371.1095443,Significantly worse than England average
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2011/12,n/a,n/a,818,279092,284.5850804,264.8540406,305.3646591,Significantly worse than England average
00CK,E08000022,North Tyneside MCD,ONS7.11,2011/12,n/a,n/a,667,201206,352.3449465,325.7620124,380.4971586,Significantly worse than England average
00CL,E08000023,South Tyneside MCD,ONS7.11,2011/12,n/a,n/a,303,148164,216.5477421,192.5243884,242.7083607,Not significantly different from England average
00CM,E08000024,Sunderland MCD,ONS7.11,2011/12,n/a,n/a,1222,275330,466.2669366,440.2908664,493.366494,Significantly worse than England average
00CN,E08000025,Birmingham MCD,ONS1.2,2011/12,n/a,n/a,2447,1074283,225.2822281,216.3454848,234.4902314,Significantly worse than England average
00CQ,E08000026,Coventry MCD,ONS1.2,2011/12,n/a,n/a,1093,316915,339.479,319.3792787,360.4991683,Significantly worse than England average
00CR,E08000027,Dudley MCD,ONS7.12,2011/12,n/a,n/a,684,313261,234.2532507,216.8266333,252.6953473,Significantly worse than England average
00CS,E08000028,Sandwell MCD,ONS1.2,2011/12,n/a,n/a,748,309042,246.5646229,229.1285725,264.9709213,Significantly worse than England average
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,285,206856,151.983237,134.5520978,171.0157629,Significantly better than England average
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,463,269524,180.7014193,164.5388381,198.0165691,Significantly better than England average
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,371,249852,153.2936165,138.0005917,169.8105573,Significantly better than England average
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,1352,523115,264.4416981,250.4938417,278.9624084,Significantly worse than England average
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,613,204170,320.9869697,295.822664,347.7029987,Significantly worse than England average
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,942,422970,228.1774746,213.772135,243.2947722,Significantly worse than England average
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,2777,750683,358.8656976,345.4860864,372.6261424,Significantly worse than England average
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,872,326433,281.5506987,263.0119675,301.0427489,Significantly worse than England average
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,338,92088,390.7832733,349.8817875,435.1212962,Significantly worse than England average
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,739,138368,542.3768805,503.6504565,583.271759,Significantly worse than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,572,135164,467.4699267,429.5014353,507.8650059,Significantly worse than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,643,191824,348.3219429,321.7568703,376.485184,Significantly worse than England average
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,353,105584,360.8323817,323.9468725,400.7474975,Significantly worse than England average
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,1625,512994,343.0947696,326.4484499,360.3634753,Significantly worse than England average
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,809,316278,290.6813158,270.5501664,311.8883733,Significantly worse than England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,685,370736,208.2910384,192.66397,224.8280372,Not significantly different from England average
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,500,125722,416.3946885,380.5376566,454.7087235,Significantly worse than England average
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,649,202709,337.4855864,311.7910399,364.7185355,Significantly worse than England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,683,329526,223.1598424,206.5143724,240.7760051,Not significantly different from England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,597,147657,411.6481576,379.1914233,446.1338374,Significantly worse than England average
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,677,142080,519.0744289,480.3100302,560.1097145,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,916,256123,350.3531108,327.781104,374.0568492,Significantly worse than England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,519,334673,171.915755,156.9271539,187.9117442,Significantly better than England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,438,159735,294.8814705,267.7017194,324.0561411,Significantly worse than England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,249,167516,158.9377818,139.5008554,180.2916992,Significantly better than England average
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,420,197783,210.7864219,190.748667,232.3273389,Not significantly different from England average
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,807,248943,328.4644906,306.0635133,352.0642127,Significantly worse than England average
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,414,329627,123.6883512,111.8461366,136.4256028,Significantly better than England average
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,47,37581,139.0035345,101.1117791,186.1169372,Significantly better than England average
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,792,303899,256.2015463,238.0559141,275.3276276,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,314,183619,195.9906832,174.5105336,219.3464796,Not significantly different from England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,398,166831,243.7834283,220.3183825,269.0587302,Significantly worse than England average
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,463,307108,165.5747321,150.4745298,181.7517438,Significantly better than England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,682,248719,279.3043976,258.6321344,301.1830901,Significantly worse than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,n/a,n/a,495,175538,280.7730879,256.122526,307.121587,Significantly worse than England average
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,1228,428074,274.9121265,259.3752073,291.1193483,Significantly worse than England average
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,331,203091,182.9871841,163.3239334,204.3207123,Significantly better than England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,432,263417,171.8352795,155.8566263,188.9951621,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,1167,535984,247.561518,233.2715073,262.4843286,Significantly worse than England average
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,662,256589,261.9088443,242.0442001,282.950726,Significantly worse than England average
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,388,131193,342.3469905,308.3554775,378.9960697,Significantly worse than England average
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,575,183450,306.5816233,281.4720018,333.2916785,Significantly worse than England average
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,289,148075,209.7308202,185.8650013,235.7732025,Not significantly different from England average
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,738,209709,353.9753346,328.7096557,380.6567319,Significantly worse than England average
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,1012,474319,237.5916723,222.9150808,252.9674287,Significantly worse than England average
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,551,184457,297.3530428,272.8815268,323.4191134,Significantly worse than England average
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,214,203641,106.3375406,92.42141031,121.740334,Significantly better than England average
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,234,157840,153.9993271,134.8041923,175.1506046,Significantly better than England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,260,255644,106.996071,94.17888014,121.0489451,Significantly better than England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,270,174274,157.6388846,139.1335182,177.8932787,Significantly better than England average
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,118,158268,74.23991177,61.38857697,88.97722321,Significantly better than England average
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,475,264885,180.5648164,164.64338,197.6066437,Significantly better than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,165,113696,146.9394303,125.0974492,171.4599651,Significantly better than England average
00MB,E06000037,West Berkshire UA,ONS5.9,2011/12,n/a,n/a,165,154148,116.1591584,98.79509377,135.6526353,Significantly better than England average
00MC,E06000038,Reading UA,ONS1.3,2011/12,n/a,n/a,167,155339,104.6041923,88.86044674,122.2662975,Significantly better than England average
00MD,E06000039,Slough UA,ONS2.4,2011/12,n/a,n/a,271,140713,189.0619242,166.7116162,213.5205642,Not significantly different from England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2011/12,n/a,n/a,180,145098,134.1777158,114.9410989,155.6666901,Significantly better than England average
00MF,E06000041,Wokingham UA,ONS5.9,2011/12,n/a,n/a,96,154943,66.95334765,54.00569641,82.02542861,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2011/12,n/a,n/a,469,249895,190.5256955,173.4878415,208.7704398,Not significantly different from England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2011/12,n/a,n/a,1330,272952,448.2481365,424.0302091,473.4690991,Significantly worse than England average
00MR,E06000044,Portsmouth UA,ONS1.1,2011/12,n/a,n/a,738,205433,336.3206472,311.8849272,362.1255803,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2011/12,n/a,n/a,939,235870,375.4568955,351.0693078,401.0517714,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2011/12,n/a,n/a,377,138392,312.3637387,280.7698659,346.4650332,Significantly worse than England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2011/12,n/a,n/a,186,174880,115.0515331,98.83876799,133.1298397,Significantly better than England average
11UC,E07000005,Chiltern CD,ONS5.9,2011/12,n/a,n/a,50,92652,62.14259909,45.43274154,82.78031924,Significantly better than England average
11UE,E07000006,South Bucks CD,ONS5.9,2011/12,n/a,n/a,70,67060,117.4002171,90.87366869,149.0995586,Significantly better than England average
11UF,E07000007,Wycombe CD,ONS5.9,2011/12,n/a,n/a,94,171958,56.46045171,45.5446488,69.18790421,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2011/12,n/a,n/a,403,122725,291.4939725,262.0142906,323.2331847,Significantly worse than England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2011/12,n/a,n/a,173,84245,220.3089434,188.1637093,256.2981592,Not significantly different from England average
12UD,E07000010,Fenland CD,ONS5.7,2011/12,n/a,n/a,204,95461,234.974575,203.4147269,269.9923976,Not significantly different from England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2011/12,n/a,n/a,281,170039,179.4446728,158.8656865,201.9283122,Significantly better than England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2011/12,n/a,n/a,325,149842,230.1477242,205.3261282,257.0980379,Not significantly different from England average
16UB,E07000026,Allerdale CD,ONS6.10,2011/12,n/a,n/a,213,96444,259.3512363,224.7860799,297.6181492,Significantly worse than England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2011/12,n/a,n/a,212,69056,332.3794455,288.6797157,380.7708571,Significantly worse than England average
16UD,E07000028,Carlisle CD,ONS6.10,2011/12,n/a,n/a,290,107475,284.7752668,252.6427728,319.8329407,Significantly worse than England average
16UE,E07000029,Copeland CD,ONS7.11,2011/12,n/a,n/a,229,70627,381.1374066,332.7952002,434.4625279,Significantly worse than England average
16UF,E07000030,Eden CD,ONS6.10,2011/12,n/a,n/a,70,52502,159.1253101,122.7603789,202.5815621,Significantly better than England average
16UG,E07000031,South Lakeland CD,ONS6.10,2011/12,n/a,n/a,155,103713,172.4186478,145.1732613,203.1184705,Significantly better than England average
17UB,E07000032,Amber Valley CD,ONS7.12,2011/12,n/a,n/a,224,122521,194.1441085,169.0077253,221.9018092,Not significantly different from England average
17UC,E07000033,Bolsover CD,ONS7.12,2011/12,n/a,n/a,200,76029,279.08728,241.1791217,321.192764,Significantly worse than England average
17UD,E07000034,Chesterfield CD,ONS7.12,2011/12,n/a,n/a,392,103788,410.9188839,370.8459076,454.1079232,Significantly worse than England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2011/12,n/a,n/a,126,71104,221.3829715,181.8784519,266.48386,Not significantly different from England average
17UG,E07000036,Erewash CD,ONS7.12,2011/12,n/a,n/a,217,112249,205.7544919,178.9312045,235.4223123,Not significantly different from England average
17UH,E07000037,High Peak CD,ONS5.7,2011/12,n/a,n/a,180,90982,212.1825044,181.7189741,246.2129176,Not significantly different from England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2011/12,n/a,n/a,213,99100,243.8826011,211.4638493,279.7732403,Significantly worse than England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2011/12,n/a,n/a,173,94915,194.1763553,165.8815379,225.8547151,Not significantly different from England average
18UB,E07000040,East Devon CD,ONS6.10,2011/12,n/a,n/a,273,133272,246.3980469,216.5445326,279.0568238,Significantly worse than England average
18UC,E07000041,Exeter CD,ONS1.1,2011/12,n/a,n/a,354,117063,296.5772773,265.6851861,330.002958,Significantly worse than England average
18UD,E07000042,Mid Devon CD,ONS5.7,2011/12,n/a,n/a,113,77936,166.6953306,136.4552069,201.4781041,Significantly better than England average
18UE,E07000043,North Devon CD,ONS6.10,2011/12,n/a,n/a,209,93976,250.631164,217.0634507,287.830031,Significantly worse than England average
18UG,E07000044,South Hams CD,ONS6.10,2011/12,n/a,n/a,105,83563,149.6716275,121.09359,182.7163827,Significantly better than England average
18UH,E07000045,Teignbridge CD,ONS6.10,2011/12,n/a,n/a,257,124271,235.3187237,206.2076617,267.2535163,Not significantly different from England average
18UK,E07000046,Torridge CD,ONS6.10,2011/12,n/a,n/a,132,63973,257.3192511,214.2491313,306.3403268,Significantly worse than England average
18UL,E07000047,West Devon CD,ONS6.10,2011/12,n/a,n/a,89,53655,200.3550693,158.9525784,248.836378,Not significantly different from England average
19UC,E07000048,Christchurch CD,ONS6.10,2011/12,n/a,n/a,74,47916,197.705311,153.0409,250.8173598,Not significantly different from England average
19UD,E07000049,East Dorset CD,ONS5.7,2011/12,n/a,n/a,99,87301,137.0974773,109.1048919,169.6069792,Significantly better than England average
19UE,E07000050,North Dorset CD,ONS5.7,2011/12,n/a,n/a,87,69002,135.52295,107.8063772,168.0374447,Significantly better than England average
19UG,E07000051,Purbeck CD,ONS6.10,2011/12,n/a,n/a,79,45184,208.165339,163.2152973,261.3176315,Not significantly different from England average
19UH,E07000052,West Dorset CD,ONS6.10,2011/12,n/a,n/a,187,99275,224.5783727,191.6869075,261.2437812,Not significantly different from England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2011/12,n/a,n/a,178,65135,303.0164773,259.3453718,351.8313449,Significantly worse than England average
21UC,E07000061,Eastbourne CD,ONS1.1,2011/12,n/a,n/a,163,99308,181.8027724,154.7128779,212.2364422,Not significantly different from England average
21UD,E07000062,Hastings CD,ONS1.1,2011/12,n/a,n/a,168,90173,194.7262787,166.1587489,226.7636875,Not significantly different from England average
