ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
24,E10000014,Hampshire CC,N/A,2011/12,n/a,n/a,16101,1296800,12.41594695,12.22489907,12.60923266,Significantly better than England average
26,E10000015,Hertfordshire CC,N/A,2011/12,n/a,n/a,10979,1107500,9.913318284,9.728742388,10.10051598,Significantly better than England average
29,E10000016,Kent CC,N/A,2011/12,n/a,n/a,16279,1427400,11.40465181,11.23012342,11.58121326,Significantly better than England average
30,E10000017,Lancashire CC,N/A,2011/12,n/a,n/a,14606,1169300,12.49123407,12.28946929,12.69548103,Significantly better than England average
31,E10000018,Leicestershire CC,N/A,2011/12,n/a,n/a,6579,648700,10.14182211,9.898218531,10.38990596,Significantly better than England average
32,E10000019,Lincolnshire CC,N/A,2011/12,n/a,n/a,7639,703000,10.86628734,10.62396215,11.11274552,Significantly better than England average
33,E10000020,Norfolk CC,N/A,2011/12,n/a,n/a,9701,862300,11.25014496,11.02737414,11.4762838,Significantly better than England average
34,E10000021,Northamptonshire CC,N/A,2011/12,n/a,n/a,10398,687300,15.12876473,14.83935691,15.42239763,Significantly worse than England average
36,E10000023,North Yorkshire CC,N/A,2011/12,n/a,n/a,4874,599700,8.127397032,7.900811029,8.358832625,Significantly better than England average
37,E10000024,Nottinghamshire CC,N/A,2011/12,n/a,n/a,8196,779900,10.50903962,10.28274122,10.73906299,Significantly better than England average
38,E10000025,Oxfordshire CC,N/A,2011/12,n/a,n/a,7001,648700,10.79235394,10.54101271,11.04817488,Significantly better than England average
40,E10000027,Somerset CC,N/A,2011/12,n/a,n/a,6665,525200,12.69040366,12.38754507,12.9987959,Significantly better than England average
41,E10000028,Staffordshire CC,N/A,2011/12,n/a,n/a,9669,831300,11.63118008,11.40048523,11.86536855,Significantly better than England average
42,E10000029,Suffolk CC,N/A,2011/12,n/a,n/a,10167,719500,14.13064628,13.85729327,14.40803544,Significantly worse than England average
43,E10000030,Surrey CC,N/A,2011/12,n/a,n/a,12088,1127300,10.72296638,10.53265277,10.91585535,Significantly better than England average
44,E10000031,Warwickshire CC,N/A,2011/12,n/a,n/a,5150,536000,9.608208955,9.347566119,9.874277016,Significantly better than England average
45,E10000032,West Sussex CC,N/A,2011/12,n/a,n/a,8642,799700,10.80655246,10.5798999,11.0368374,Significantly better than England average
47,E10000034,Worcestershire CC,N/A,2011/12,n/a,n/a,7450,557400,13.36562612,13.06382819,13.67263688,Not significantly different from England average
00AB,E09000002,Barking and Dagenham LB,ONS1.2,2011/12,n/a,n/a,4119,179700,22.92153589,22.22682352,23.63243928,Significantly worse than England average
00AC,E09000003,Barnet LB,ONS2.4,2011/12,n/a,n/a,4154,348200,11.92992533,11.56986467,12.29834171,Significantly better than England average
00AD,E09000004,Bexley LB,ONS5.8,2011/12,n/a,n/a,2721,228000,11.93421053,11.48996541,12.39123202,Significantly better than England average
00AE,E09000005,Brent LB,ONS4.6,2011/12,n/a,n/a,7287,256600,28.39828527,27.74995616,29.05793844,Significantly worse than England average
00AF,E09000006,Bromley LB,ONS1.3,2011/12,n/a,n/a,4573,312400,14.63828425,14.217058,15.06882148,Significantly worse than England average
00AG,E09000007,Camden LB,ONS3.5,2011/12,n/a,n/a,5545,235400,23.55564996,22.93968138,24.18396955,Significantly worse than England average
00AH,E09000008,Croydon LB,ONS2.4,2011/12,n/a,n/a,6681,345600,19.33159722,18.87079492,19.80080885,Significantly worse than England average
00AJ,E09000009,Ealing LB,ONS2.4,2011/12,n/a,n/a,7138,318500,22.41130298,21.89437404,22.93735555,Significantly worse than England average
00AK,E09000010,Enfield LB,ONS2.4,2011/12,n/a,n/a,4137,294900,14.02848423,13.60422391,14.46261058,Significantly worse than England average
00AL,E09000011,Greenwich LB,ONS2.4,2011/12,n/a,n/a,5307,228500,23.22538293,22.60467202,23.85881909,Significantly worse than England average
00AM,E09000012,Hackney LB,ONS4.6,2011/12,n/a,n/a,5399,219200,24.63047445,23.97780681,25.29640671,Significantly worse than England average
00AN,E09000013,Hammersmith and Fulham LB,ONS3.5,2011/12,n/a,n/a,4345,169700,25.60400707,24.84829297,26.37686392,Significantly worse than England average
00AP,E09000014,Haringey LB,ONS4.6,2011/12,n/a,n/a,4691,225000,20.84888889,20.25648786,21.45421689,Significantly worse than England average
00AQ,E09000015,Harrow LB,ONS2.4,2011/12,n/a,n/a,2865,230100,12.45110821,11.99931164,12.9155625,Significantly better than England average
00AR,E09000016,Havering LB,ONS5.8,2011/12,n/a,n/a,3283,236100,13.90512495,13.43349801,14.38908287,Not significantly different from England average
00AS,E09000017,Hillingdon LB,ONS1.3,2011/12,n/a,n/a,5369,266100,20.17662533,19.64049578,20.72368174,Significantly worse than England average
00AT,E09000018,Hounslow LB,ONS2.4,2011/12,n/a,n/a,5556,236800,23.46283784,22.84989993,24.08805368,Significantly worse than England average
00AU,E09000019,Islington LB,ONS3.5,2011/12,n/a,n/a,5076,194100,26.15146832,25.43693784,26.88098086,Significantly worse than England average
00AW,E09000020,Kensington and Chelsea LB,ONS3.5,2011/12,n/a,n/a,2752,169500,16.2359882,15.63499324,16.85416846,Significantly worse than England average
00AX,E09000021,Kingston upon Thames LB,ONS1.3,2011/12,n/a,n/a,2212,169000,13.0887574,12.54893254,13.64583105,Not significantly different from England average
00AY,E09000022,Lambeth LB,ONS4.6,2011/12,n/a,n/a,7112,284500,24.99824253,24.42059751,25.5861016,Significantly worse than England average
00AZ,E09000023,Lewisham LB,ONS4.6,2011/12,n/a,n/a,6254,266500,23.46716698,22.88912114,24.05611963,Significantly worse than England average
00BA,E09000024,Merton LB,ONS2.4,2011/12,n/a,n/a,2534,208800,12.13601533,11.66804544,12.61793966,Significantly better than England average
00BB,E09000025,Newham LB,ONS4.6,2011/12,n/a,n/a,6421,240100,26.74302374,26.09285689,27.40529598,Significantly worse than England average
00BC,E09000026,Redbridge LB,ONS2.4,2011/12,n/a,n/a,3878,270500,14.33641405,13.8887085,14.79487741,Significantly worse than England average
00BD,E09000027,Richmond upon Thames LB,ONS1.3,2011/12,n/a,n/a,1986,190900,10.40335254,9.950789331,10.87119175,Significantly better than England average
00BE,E09000028,Southwark LB,ONS4.6,2011/12,n/a,n/a,6613,287000,23.04181185,22.48977038,23.60397988,Significantly worse than England average
00BF,E09000029,Sutton LB,ONS1.3,2011/12,n/a,n/a,2444,194200,12.58496395,12.09091594,13.09401733,Significantly better than England average
00BG,E09000030,Tower Hamlets LB,ONS3.5,2011/12,n/a,n/a,5819,237900,24.45985708,23.83538668,25.0965474,Significantly worse than England average
00BH,E09000031,Waltham Forest LB,ONS2.4,2011/12,n/a,n/a,4926,227100,21.69088507,21.08933674,22.30523933,Significantly worse than England average
00BJ,E09000032,Wandsworth LB,ONS3.5,2011/12,n/a,n/a,4090,289600,14.12292818,13.69338325,14.56251999,Significantly worse than England average
00BK,E09000033,City of Westminster LB,ONS3.5,2011/12,n/a,n/a,8287,253100,32.74199921,32.04080417,33.4546721,Significantly worse than England average
00BL,E08000001,Bolton MCD,ONS1.2,2011/12,n/a,n/a,4201,266500,15.76360225,15.29048496,16.24763652,Significantly worse than England average
00BM,E08000002,Bury MCD,ONS5.7,2011/12,n/a,n/a,2375,183800,12.92165397,12.40714632,13.45201758,Significantly better than England average
00BN,E08000003,Manchester MCD,ONS1.2,2011/12,n/a,n/a,10323,498800,20.69566961,20.29834022,21.09882083,Significantly worse than England average
00BP,E08000004,Oldham MCD,ONS1.2,2011/12,n/a,n/a,3382,219800,15.3867152,14.87246669,15.91420799,Significantly worse than England average
00BQ,E08000005,Rochdale MCD,ONS1.2,2011/12,n/a,n/a,3503,205200,17.0711501,16.51046322,17.64602217,Significantly worse than England average
00BR,E08000006,Salford MCD,ONS1.1,2011/12,n/a,n/a,3497,229000,15.27074236,14.76876177,15.78543394,Significantly worse than England average
00BS,E08000007,Stockport MCD,ONS5.7,2011/12,n/a,n/a,3146,284600,11.05411103,10.67117734,11.44727561,Significantly better than England average
00BT,E08000008,Tameside MCD,ONS7.11,2011/12,n/a,n/a,3507,216900,16.16874136,15.63799373,16.71290896,Significantly worse than England average
00BU,E08000009,Trafford MCD,ONS5.7,2011/12,n/a,n/a,2212,217300,10.17947538,9.759639202,10.6127264,Significantly better than England average
00BW,E08000010,Wigan MCD,ONS7.12,2011/12,n/a,n/a,3100,307600,10.07802341,9.726345113,10.43916801,Significantly better than England average
00BX,E08000011,Knowsley MCD,ONS7.11,2011/12,n/a,n/a,1149,149100,7.706237425,7.26703538,8.165043957,Significantly better than England average
00BY,E08000012,Liverpool MCD,ONS1.1,2011/12,n/a,n/a,6515,445200,14.63387242,14.28065927,14.9936139,Significantly worse than England average
00BZ,E08000013,St Helens MCD,ONS7.11,2011/12,n/a,n/a,1394,177400,7.85794814,7.450808636,8.281549871,Significantly better than England average
00CA,E08000014,Sefton MCD,ONS7.11,2011/12,n/a,n/a,2277,272900,8.343715647,8.004488763,8.693623179,Significantly better than England average
00CB,E08000015,Wirral MCD,ONS7.11,2011/12,n/a,n/a,2801,308800,9.070595855,8.737759106,9.412865072,Significantly better than England average
00CC,E08000016,Barnsley MCD,ONS7.12,2011/12,n/a,n/a,2146,227600,9.428822496,9.034074137,9.836379996,Significantly better than England average
00CE,E08000017,Doncaster MCD,ONS7.12,2011/12,n/a,n/a,3740,290600,12.86992429,12.46072619,13.2891371,Significantly better than England average
00CF,E08000018,Rotherham MCD,ONS7.12,2011/12,n/a,n/a,2278,254600,8.947368421,8.583678114,9.322507056,Significantly better than England average
00CG,E08000019,Sheffield MCD,ONS1.1,2011/12,n/a,n/a,5189,555500,9.341134113,9.088683822,9.598819093,Significantly better than England average
00CH,E08000020,Gateshead MCD,ONS7.11,2011/12,n/a,n/a,1431,191700,7.464788732,7.082986983,7.861822937,Significantly better than England average
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2011/12,n/a,n/a,3737,292200,12.78918549,12.38239259,13.20593827,Significantly better than England average
00CK,E08000022,North Tyneside MCD,ONS7.11,2011/12,n/a,n/a,1500,198500,7.556675063,7.179053146,7.949004616,Significantly better than England average
00CL,E08000023,South Tyneside MCD,ONS7.11,2011/12,n/a,n/a,1257,153700,8.178269356,7.732352253,8.643196059,Significantly better than England average
00CM,E08000024,Sunderland MCD,ONS7.11,2011/12,n/a,n/a,3114,283500,10.98412698,10.60168471,11.37684016,Significantly better than England average
00CN,E08000025,Birmingham MCD,ONS1.2,2011/12,n/a,n/a,15786,1036900,15.22422606,14.98764964,15.46360129,Significantly worse than England average
00CQ,E08000026,Coventry MCD,ONS1.2,2011/12,n/a,n/a,4515,315700,14.30155211,13.88739985,14.72491831,Significantly worse than England average
00CR,E08000027,Dudley MCD,ONS7.12,2011/12,n/a,n/a,2491,307400,8.103448276,7.788316872,8.428058713,Significantly better than England average
00CS,E08000028,Sandwell MCD,ONS1.2,2011/12,n/a,n/a,3459,292800,11.81352459,11.42308029,12.21391052,Significantly better than England average
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,2149,206100,10.4269772,9.990741532,10.87735816,Significantly better than England average
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,3414,256900,13.28921759,12.84713973,13.74262678,Not significantly different from England average
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,3643,239400,15.21720969,14.72703277,15.71954402,Significantly worse than England average
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,5514,512600,10.75692548,10.4748528,11.04467015,Significantly better than England average
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,1967,202700,9.703996053,9.279844682,10.14253466,Significantly better than England average
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,4620,409800,11.27379209,10.95102377,11.60365821,Significantly better than England average
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,10320,798800,12.91937907,12.67130826,13.17108525,Significantly better than England average
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,4277,325600,13.13574939,12.74499471,13.53543908,Significantly better than England average
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,1545,91300,16.92223439,16.08884743,17.78759396,Significantly worse than England average
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,3031,142400,21.28511236,20.53402451,22.05664989,Significantly worse than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,1649,137400,12.0014556,11.42911909,12.59503163,Significantly better than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,2072,192400,10.76923077,10.31047037,11.2431457,Significantly better than England average
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,1346,100800,13.3531746,12.64925036,14.08607561,Not significantly different from England average
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,4839,510800,9.473375098,9.20831747,9.744126441,Significantly better than England average
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,1823,312000,5.842948718,5.577778713,6.117468532,Significantly better than England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,3798,363800,10.43980209,10.11039355,10.77720995,Significantly better than England average
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,1737,119300,14.55993294,13.8831918,15.26113088,Significantly worse than England average
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,2509,198900,12.61437908,12.12556964,13.11783803,Significantly better than England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,3558,327300,10.87076077,10.5164678,11.23394673,Significantly better than England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,2296,140000,16.4,15.73596841,17.08485062,Significantly worse than England average
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,4203,140000,30.02142857,29.12060003,30.94303833,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,5459,263900,20.68586586,20.14072461,21.24202465,Significantly worse than England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,3677,338700,10.85621494,10.50812188,11.21290088,Significantly better than England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,2500,157300,15.89319771,15.27623678,16.52868261,Significantly worse than England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,2203,161300,13.65778053,13.09334982,14.24028371,Not significantly different from England average
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,2384,202400,11.77865613,11.31053696,12.26117395,Significantly better than England average
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,4824,246900,19.53827461,18.99076568,20.09756308,Significantly worse than England average
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,7081,306600,23.0952381,22.56040646,23.63954762,Significantly worse than England average
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,203,38600,5.259067358,4.560458268,6.034421644,Significantly better than England average
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,6851,306700,22.33778937,21.81193775,22.87311643,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,2145,179300,11.96319018,11.46222215,12.48041793,Significantly better than England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,2053,162600,12.62607626,12.08575958,13.18432548,Significantly better than England average
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,2555,293400,8.708248125,8.373823779,9.052602976,Significantly better than England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,5666,240100,23.59850062,22.9879932,24.22111671,Significantly worse than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,n/a,n/a,2579,179700,14.35169727,13.8030922,14.91651559,Significantly worse than England average
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,10149,441300,22.99796057,22.55267964,23.44982209,Significantly worse than England average
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,2696,212200,12.70499529,12.22989106,13.19382761,Significantly better than England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,2630,264800,9.932024169,9.556028342,10.31902201,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,6170,535300,11.52624696,11.24041703,11.81750702,Significantly better than England average
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,5548,258700,21.44568999,20.88504647,22.01757211,Significantly worse than England average
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,2462,134300,18.33209233,17.61503877,19.07084335,Significantly worse than England average
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,3550,168100,21.11838192,20.42933623,21.82474285,Significantly worse than England average
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,1501,142100,10.56298381,10.03530436,11.11120836,Significantly better than England average
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,2788,201800,13.81565907,13.30753724,14.33821494,Not significantly different from England average
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,3836,459800,8.342757721,8.080814275,8.611030164,Significantly better than England average
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,3403,173400,19.62514418,18.97125053,20.29582584,Significantly worse than England average
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,3499,198800,17.60060362,17.02219972,18.19364943,Significantly worse than England average
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,2423,160800,15.06840796,14.474335,15.68060359,Significantly worse than England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,2318,255200,9.0830721,8.717032505,9.460532417,Significantly better than England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,3148,165300,19.04416213,18.3846469,19.72129202,Significantly worse than England average
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,2157,159700,13.50657483,12.94253515,14.08886941,Not significantly different from England average
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,3159,256700,12.306194,11.8807564,12.74297432,Significantly better than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,1174,116500,10.07725322,9.508978973,10.67061522,Significantly better than England average
00MB,E06000037,West Berkshire UA,ONS5.9,2011/12,n/a,n/a,1680,154000,10.90909091,10.39361231,11.44351813,Significantly better than England average
00MC,E06000038,Reading UA,ONS1.3,2011/12,n/a,n/a,2984,154200,19.35149157,18.66332679,20.05854204,Significantly worse than England average
00MD,E06000039,Slough UA,ONS2.4,2011/12,n/a,n/a,2967,131100,22.63157895,21.82448827,23.46088339,Significantly worse than England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2011/12,n/a,n/a,1701,146100,11.64271047,11.09593251,12.20946065,Significantly better than England average
00MF,E06000041,Wokingham UA,ONS5.9,2011/12,n/a,n/a,805,163200,4.932598039,4.597692541,5.28544825,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2011/12,n/a,n/a,4255,241500,17.61904762,17.09358332,18.15655862,Significantly worse than England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2011/12,n/a,n/a,4275,258800,16.51854714,16.02704888,17.02128668,Significantly worse than England average
00MR,E06000044,Portsmouth UA,ONS1.1,2011/12,n/a,n/a,5672,207100,27.38773539,26.6795706,28.10993824,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2011/12,n/a,n/a,6523,239700,27.21318315,26.55674763,27.88174385,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2011/12,n/a,n/a,2182,140500,15.53024911,14.88538684,16.19586004,Significantly worse than England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2011/12,n/a,n/a,1666,174400,9.552752294,9.099493913,10.0227434,Significantly better than England average
11UC,E07000005,Chiltern CD,ONS5.9,2011/12,n/a,n/a,672,91400,7.352297593,6.806837702,7.929833927,Significantly better than England average
11UE,E07000006,South Bucks CD,ONS5.9,2011/12,n/a,n/a,553,67500,8.192592593,7.523899332,8.904776014,Significantly better than England average
11UF,E07000007,Wycombe CD,ONS5.9,2011/12,n/a,n/a,1869,164800,11.34101942,10.83263161,11.86710661,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2011/12,n/a,n/a,1836,125700,14.60620525,13.9456571,15.28995993,Significantly worse than England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2011/12,n/a,n/a,528,84900,6.219081272,5.699849554,6.772901236,Significantly better than England average
12UD,E07000010,Fenland CD,ONS5.7,2011/12,n/a,n/a,1254,91900,13.64526659,12.90038649,14.42194004,Not significantly different from England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2011/12,n/a,n/a,1387,167300,8.290496115,7.85987702,8.738571663,Significantly better than England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2011/12,n/a,n/a,751,146400,5.129781421,4.769406647,5.510168338,Significantly better than England average
16UB,E07000026,Allerdale CD,ONS6.10,2011/12,n/a,n/a,1122,94100,11.92348565,11.23592196,12.64211598,Significantly better than England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2011/12,n/a,n/a,1227,70700,17.35502122,16.39740911,18.3539644,Significantly worse than England average
16UD,E07000028,Carlisle CD,ONS6.10,2011/12,n/a,n/a,1872,104500,17.9138756,17.11148048,18.74418307,Significantly worse than England average
16UE,E07000029,Copeland CD,ONS7.11,2011/12,n/a,n/a,814,69500,11.71223022,10.92134387,12.54525165,Significantly better than England average
16UF,E07000030,Eden CD,ONS6.10,2011/12,n/a,n/a,402,51800,7.760617761,7.020415975,8.557627256,Significantly better than England average
16UG,E07000031,South Lakeland CD,ONS6.10,2011/12,n/a,n/a,860,103700,8.293153327,7.748070839,8.866466015,Significantly better than England average
17UB,E07000032,Amber Valley CD,ONS7.12,2011/12,n/a,n/a,1214,121600,9.983552632,9.429782173,10.56135479,Significantly better than England average
17UC,E07000033,Bolsover CD,ONS7.12,2011/12,n/a,n/a,871,74600,11.67560322,10.91298249,12.4774634,Significantly better than England average
17UD,E07000034,Chesterfield CD,ONS7.12,2011/12,n/a,n/a,1529,101000,15.13861386,14.38922512,15.91690584,Significantly worse than England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2011/12,n/a,n/a,505,70400,7.173295455,6.561210263,7.827106263,Significantly better than England average
17UG,E07000036,Erewash CD,ONS7.12,2011/12,n/a,n/a,1605,111300,14.42048518,13.72354031,15.14365316,Significantly worse than England average
17UH,E07000037,High Peak CD,ONS5.7,2011/12,n/a,n/a,944,92600,10.19438445,9.554352747,10.86601413,Significantly better than England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2011/12,n/a,n/a,601,98300,6.113936928,5.634834792,6.622885645,Significantly better than England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2011/12,n/a,n/a,851,93900,9.062832801,8.464073672,9.692770261,Significantly better than England average
18UB,E07000040,East Devon CD,ONS6.10,2011/12,n/a,n/a,1143,132900,8.600451467,8.109019397,9.1138783,Significantly better than England average
18UC,E07000041,Exeter CD,ONS1.1,2011/12,n/a,n/a,2245,119600,18.77090301,18.00237888,19.56379915,Significantly worse than England average
18UD,E07000042,Mid Devon CD,ONS5.7,2011/12,n/a,n/a,646,76100,8.488830486,7.846749934,9.169446216,Significantly better than England average
18UE,E07000043,North Devon CD,ONS6.10,2011/12,n/a,n/a,1320,91500,14.42622951,13.65838642,15.22599736,Significantly worse than England average
18UG,E07000044,South Hams CD,ONS6.10,2011/12,n/a,n/a,609,83700,7.275985663,6.709503979,7.877517052,Significantly better than England average
18UH,E07000045,Teignbridge CD,ONS6.10,2011/12,n/a,n/a,1251,127300,9.82717989,9.290091081,10.3872211,Significantly better than England average
18UK,E07000046,Torridge CD,ONS6.10,2011/12,n/a,n/a,739,65800,11.23100304,10.43574507,12.07079083,Significantly better than England average
18UL,E07000047,West Devon CD,ONS6.10,2011/12,n/a,n/a,393,53100,7.401129944,6.68738256,8.170304505,Significantly better than England average
19UC,E07000048,Christchurch CD,ONS6.10,2011/12,n/a,n/a,327,47300,6.913319239,6.184231341,7.704733898,Significantly better than England average
19UD,E07000049,East Dorset CD,ONS5.7,2011/12,n/a,n/a,367,87800,4.179954442,3.763193966,4.630257821,Significantly better than England average
19UE,E07000050,North Dorset CD,ONS5.7,2011/12,n/a,n/a,436,64200,6.791277259,6.16867856,7.459681845,Significantly better than England average
19UG,E07000051,Purbeck CD,ONS6.10,2011/12,n/a,n/a,257,45200,5.685840708,5.011880376,6.425174209,Significantly better than England average
19UH,E07000052,West Dorset CD,ONS6.10,2011/12,n/a,n/a,657,96700,6.794208893,6.284542767,7.334197756,Significantly better than England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2011/12,n/a,n/a,1202,63500,18.92913386,17.87401393,20.03027572,Significantly worse than England average
