ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
26UB,E07000095,Broxbourne CD,ONS5.8,2011/12,n/a,n/a,10,,34.52730025,20.16232266,52.40848514,n/a
26UC,E07000096,Dacorum CD,ONS5.9,2011/12,n/a,n/a,18,,33.38353479,22.43945244,46.46740262,n/a
26UD,E07000097,East Hertfordshire CD,ONS5.9,2011/12,n/a,n/a,13,,37.70658342,23.494295,54.40270804,n/a
26UE,E07000098,Hertsmere CD,ONS5.9,2011/12,n/a,n/a,30,,38.11212794,28.40043916,48.87771272,n/a
26UF,E07000099,North Hertfordshire CD,ONS5.9,2011/12,n/a,n/a,35,,41.20307654,31.17970026,52.01336814,n/a
26UG,E07000240,St Albans CD,ONS5.9,2011/12,n/a,n/a,36,,38.11540496,29.00862691,48.14234541,n/a
26UH,E07000101,Stevenage CD,ONS5.8,2011/12,n/a,n/a,35,,58.21008821,45.29383106,70.09054089,n/a
26UJ,E07000102,Three Rivers CD,ONS5.9,2011/12,n/a,n/a,18,,39.25604108,26.77073653,53.32411866,n/a
26UK,E07000103,Watford CD,ONS1.3,2011/12,n/a,n/a,19,,35.93738778,24.42384139,49.33543064,n/a
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2011/12,n/a,n/a,39,,49.88150057,38.41225633,61.36322872,n/a
29UB,E07000105,Ashford CD,ONS5.7,2011/12,n/a,n/a,8,,45.71459269,25.13435305,67.86956091,n/a
29UC,E07000106,Canterbury CD,ONS5.7,2011/12,n/a,n/a,19,,37.05265645,25.32304114,50.538476,n/a
29UD,E07000107,Dartford CD,ONS5.8,2011/12,n/a,n/a,,,,,,n/a
29UE,E07000108,Dover CD,ONS6.10,2011/12,n/a,n/a,7,,38.13126466,20.20977206,59.99541165,n/a
29UG,E07000109,Gravesham CD,ONS5.8,2011/12,n/a,n/a,,,,,,n/a
29UH,E07000110,Maidstone CD,ONS5.7,2011/12,n/a,n/a,13,,45.90807247,29.96749035,62.73250982,n/a
29UK,E07000111,Sevenoaks CD,ONS5.9,2011/12,n/a,n/a,9,,30.46492254,17.10824795,48.18739692,n/a
29UL,E07000112,Shepway CD,ONS6.10,2011/12,n/a,n/a,9,,49.21070927,29.18822501,69.4896409,n/a
29UM,E07000113,Swale CD,ONS7.12,2011/12,n/a,n/a,14,,58.2823787,39.6817231,74.79100628,n/a
29UN,E07000114,Thanet CD,ONS6.10,2011/12,n/a,n/a,11,,39.38474795,23.90940032,57.3297372,n/a
29UP,E07000115,Tonbridge and Malling CD,ONS5.9,2011/12,n/a,n/a,17,,49.24074426,33.77000935,64.85827084,n/a
29UQ,E07000116,Tunbridge Wells CD,ONS5.9,2011/12,n/a,n/a,11,,51.26109434,31.8062758,70.34118032,n/a
30UD,E07000117,Burnley CD,ONS1.2,2011/12,n/a,n/a,7,,43.41828286,22.85988191,66.52167001,n/a
30UE,E07000118,Chorley CD,ONS5.7,2011/12,n/a,n/a,22,,39.56146796,26.88926087,53.81024389,n/a
30UF,E07000119,Fylde CD,ONS6.10,2011/12,n/a,n/a,6,,56.46314935,30.60686111,79.22472336,n/a
30UG,E07000120,Hyndburn CD,ONS1.2,2011/12,n/a,n/a,,,,,,n/a
30UH,E07000121,Lancaster CD,ONS1.1,2011/12,n/a,n/a,23,,33.13058676,23.05204305,45.03653704,n/a
30UJ,E07000122,Pendle CD,ONS1.2,2011/12,n/a,n/a,9,,40.8492281,21.58827031,63.400101,n/a
30UK,E07000123,Preston CD,ONS1.2,2011/12,n/a,n/a,36,,50.5321258,38.62699726,62.37721637,n/a
30UL,E07000124,Ribble Valley CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
30UM,E07000125,Rossendale CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
30UN,E07000126,South Ribble CD,ONS5.7,2011/12,n/a,n/a,13,,21.96788419,13.21945415,34.22271671,n/a
30UP,E07000127,West Lancashire CD,ONS5.7,2011/12,n/a,n/a,12,,47.20832139,30.43042388,64.64149665,n/a
30UQ,E07000128,Wyre CD,ONS6.10,2011/12,n/a,n/a,7,,51.65578774,28.72026234,73.9143319,n/a
31UB,E07000129,Blaby CD,ONS5.7,2011/12,n/a,n/a,15,,38.5609374,24.96993224,54.20515394,n/a
31UC,E07000130,Charnwood CD,ONS5.7,2011/12,n/a,n/a,31,,40.11377192,29.97305846,51.17796756,n/a
31UD,E07000131,Harborough CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
31UE,E07000132,Hinckley and Bosworth CD,ONS5.7,2011/12,n/a,n/a,9,,35.67019517,20.36931679,54.58594109,n/a
31UG,E07000133,Melton CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
31UH,E07000134,North West Leicestershire CD,ONS5.7,2011/12,n/a,n/a,13,,40.681964,25.09508236,58.4018172,n/a
31UJ,E07000135,Oadby and Wigston CD,ONS5.7,2011/12,n/a,n/a,13,,38.93603148,24.44216741,55.68986517,n/a
32UB,E07000136,Boston CD,ONS5.7,2011/12,n/a,n/a,7,,41.03456186,21.51191833,63.85938089,n/a
32UC,E07000137,East Lindsey CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
32UD,E07000138,Lincoln CD,ONS1.1,2011/12,n/a,n/a,23,,55.87144241,41.2249131,69.56287203,n/a
32UE,E07000139,North Kesteven CD,ONS5.7,2011/12,n/a,n/a,12,,76.98509255,50.35889064,91.68717811,n/a
32UF,E07000140,South Holland CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
32UG,E07000141,South Kesteven CD,ONS5.7,2011/12,n/a,n/a,15,,30.31851826,19.41199699,44.00662228,n/a
32UH,E07000142,West Lindsey CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
33UB,E07000143,Breckland CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
33UC,E07000144,Broadland CD,ONS5.7,2011/12,n/a,n/a,12,,27.59976529,16.78941031,41.86839431,n/a
33UD,E07000145,Great Yarmouth CD,ONS6.10,2011/12,n/a,n/a,12,,42.39091539,26.31099565,60.2615319,n/a
33UE,E07000146,King's Lynn and West Norfolk CD,ONS5.7,2011/12,n/a,n/a,19,,46.89947662,32.91138361,61.39236054,n/a
33UF,E07000147,North Norfolk CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
33UG,E07000148,Norwich CD,ONS1.1,2011/12,n/a,n/a,35,,37.49089564,27.90004156,48.17573759,n/a
33UH,E07000149,South Norfolk CD,ONS5.7,2011/12,n/a,n/a,11,,34.42821898,20.69229345,51.37555769,n/a
34UB,E07000150,Corby CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
34UC,E07000151,Daventry CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
34UD,E07000152,East Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
34UE,E07000153,Kettering CD,ONS5.7,2011/12,n/a,n/a,7,,26.59374841,13.62736691,45.41107415,n/a
34UF,E07000154,Northampton CD,ONS5.8,2011/12,n/a,n/a,57,,30.97971144,24.65242496,38.10958525,n/a
34UG,E07000155,South Northamptonshire CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
34UH,E07000156,Wellingborough CD,ONS5.8,2011/12,n/a,n/a,9,,40.67300888,23.2870824,60.7584964,n/a
36UB,E07000163,Craven CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
36UC,E07000164,Hambleton CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
36UD,E07000165,Harrogate CD,ONS5.7,2011/12,n/a,n/a,36,,40.05858851,30.6335009,50.28151673,n/a
36UE,E07000166,Richmondshire CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
36UF,E07000167,Ryedale CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
36UG,E07000168,Scarborough CD,ONS6.10,2011/12,n/a,n/a,8,,24.52576653,13.25676777,40.86159511,n/a
36UH,E07000169,Selby CD,ONS5.7,2011/12,n/a,n/a,8,,45.53258123,24.53334266,68.25051974,n/a
37UB,E07000170,Ashfield CD,ONS7.12,2011/12,n/a,n/a,16,,48.78362971,32.05187052,65.79248447,n/a
37UC,E07000171,Bassetlaw CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
37UD,E07000172,Broxtowe CD,ONS5.7,2011/12,n/a,n/a,27,,37.20391317,27.04254138,48.63802843,n/a
37UE,E07000173,Gedling CD,ONS5.7,2011/12,n/a,n/a,14,,43.58701079,28.78835456,59.62357362,n/a
37UF,E07000174,Mansfield CD,ONS7.12,2011/12,n/a,n/a,6,,26.50610535,12.97532033,46.59249398,n/a
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
37UJ,E07000176,Rushcliffe CD,ONS5.7,2011/12,n/a,n/a,13,,36.87041428,23.21835627,53.00791978,n/a
38UB,E07000177,Cherwell CD,ONS5.7,2011/12,n/a,n/a,20,,26.83315291,18.04569283,37.91980114,n/a
38UC,E07000178,Oxford CD,ONS1.3,2011/12,n/a,n/a,94,,53.77693735,46.23368448,61.15115028,n/a
38UD,E07000179,South Oxfordshire CD,ONS5.9,2011/12,n/a,n/a,,,,,,n/a
38UE,E07000180,Vale of White Horse CD,ONS5.9,2011/12,n/a,n/a,,,,,,n/a
38UF,E07000181,West Oxfordshire CD,ONS5.7,2011/12,n/a,n/a,19,,47.87324148,33.26678541,62.85263298,n/a
40UB,E07000187,Mendip CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
40UC,E07000188,Sedgemoor CD,ONS5.7,2011/12,n/a,n/a,13,,58.11839747,39.21866015,74.90216869,n/a
40UD,E07000189,South Somerset CD,ONS5.7,2011/12,n/a,n/a,6,,55.05687745,28.42737423,79.07245244,n/a
40UE,E07000190,Taunton Deane CD,ONS5.7,2011/12,n/a,n/a,6,,44.04264909,22.59599373,67.97021237,n/a
40UF,E07000191,West Somerset CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
41UB,E07000192,Cannock Chase CD,ONS7.12,2011/12,n/a,n/a,11,,25.81163244,15.30000494,40.12398263,n/a
41UC,E07000193,East Staffordshire CD,ONS7.12,2011/12,n/a,n/a,7,,25.84793709,12.99572386,44.85731831,n/a
41UD,E07000194,Lichfield CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2011/12,n/a,n/a,30,,55.25256991,41.76195071,68.01181733,n/a
41UF,E07000196,South Staffordshire CD,ONS5.7,2011/12,n/a,n/a,8,,54.56207249,30.33388205,76.80677155,n/a
41UG,E07000197,Stafford CD,ONS5.7,2011/12,n/a,n/a,16,,34.50945629,22.47013279,48.92845136,n/a
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2011/12,n/a,n/a,0,,,,,n/a
41UK,E07000199,Tamworth CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
42UB,E07000200,Babergh CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
42UC,E07000201,Forest Heath CD,ONS5.8,2011/12,n/a,n/a,,,,,,n/a
42UD,E07000202,Ipswich CD,ONS5.8,2011/12,n/a,n/a,22,,46.2218703,32.42983923,60.6174482,n/a
42UE,E07000203,Mid Suffolk CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
42UF,E07000204,St Edmundsbury CD,ONS5.7,2011/12,n/a,n/a,7,,37.41189818,19.88772464,59.0045528,n/a
42UG,E07000205,Suffolk Coastal CD,ONS5.7,2011/12,n/a,n/a,12,,33.91966955,20.90166376,49.92777397,n/a
42UH,E07000206,Waveney CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
43UB,E07000207,Elmbridge CD,ONS5.9,2011/12,n/a,n/a,21,,37.23860566,25.41763619,50.81174187,n/a
43UC,E07000208,Epsom and Ewell CD,ONS5.9,2011/12,n/a,n/a,28,,34.61685168,25.31279116,45.26798183,n/a
43UD,E07000209,Guildford CD,ONS5.9,2011/12,n/a,n/a,29,,43.96768163,32.38113489,56.25120644,n/a
43UE,E07000210,Mole Valley CD,ONS5.9,2011/12,n/a,n/a,,,,,,n/a
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2011/12,n/a,n/a,30,,41.58678609,30.76033893,53.2909444,n/a
43UG,E07000212,Runnymede CD,ONS5.9,2011/12,n/a,n/a,16,,40.36531888,26.73915874,55.65975118,n/a
43UH,E07000213,Spelthorne CD,ONS5.9,2011/12,n/a,n/a,22,,49.31788822,35.47974224,63.26134544,n/a
43UJ,E07000214,Surrey Heath CD,ONS5.9,2011/12,n/a,n/a,14,,43.15556294,28.21866662,59.45064746,n/a
43UK,E07000215,Tandridge CD,ONS5.9,2011/12,n/a,n/a,,,,,,n/a
43UL,E07000216,Waverley CD,ONS5.9,2011/12,n/a,n/a,26,,42.76070489,31.56472018,54.75078273,n/a
43UM,E07000217,Woking CD,ONS5.9,2011/12,n/a,n/a,17,,34.10074158,22.15434546,48.47742848,n/a
44UB,E07000218,North Warwickshire CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2011/12,n/a,n/a,16,,26.28099987,16.72299263,38.7593125,n/a
44UD,E07000220,Rugby CD,ONS5.7,2011/12,n/a,n/a,14,,39.23215536,25.05468627,55.49199351,n/a
44UE,E07000221,Stratford-on-Avon CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
44UF,E07000222,Warwick CD,ONS5.7,2011/12,n/a,n/a,25,,48.92567366,35.77107636,62.23076601,n/a
45UB,E07000223,Adur CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
45UC,E07000224,Arun CD,ONS6.10,2011/12,n/a,n/a,20,,57.00776843,41.00092157,71.6722854,n/a
45UD,E07000225,Chichester CD,ONS6.10,2011/12,n/a,n/a,,,,,,n/a
45UE,E07000226,Crawley CD,ONS5.8,2011/12,n/a,n/a,11,,38.70438872,23.39320172,56.62899173,n/a
45UF,E07000227,Horsham CD,ONS5.9,2011/12,n/a,n/a,10,,46.68352767,28.42262623,65.87852524,n/a
45UG,E07000228,Mid Sussex CD,ONS5.9,2011/12,n/a,n/a,12,,39.07676694,24.24558162,56.24446128,n/a
45UH,E07000229,Worthing CD,ONS1.1,2011/12,n/a,n/a,7,,25.27923136,12.98109375,43.41550437,n/a
47UB,E07000234,Bromsgrove CD,ONS5.7,2011/12,n/a,n/a,8,,39.4571615,21.24871084,61.15250361,n/a
47UC,E07000235,Malvern Hills CD,ONS5.7,2011/12,n/a,n/a,11,,49.49717519,30.29568222,68.84815001,n/a
47UD,E07000236,Redditch CD,ONS7.12,2011/12,n/a,n/a,,,,,,n/a
47UE,E07000237,Worcester CD,ONS5.8,2011/12,n/a,n/a,19,,56.31677633,39.57292574,71.73488365,n/a
47UF,E07000238,Wychavon CD,ONS5.7,2011/12,n/a,n/a,,,,,,n/a
47UG,E07000239,Wyre Forest CD,ONS5.7,2011/12,n/a,n/a,10,,47.19356134,28.31835832,66.90680613,n/a
