ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00CK,E08000022,North Tyneside MCD,ONS7.11,2009 - 11,381,10462,127,3487,36.41751099,32.85211322,40.26432084,Not significantly different from England average
00CL,E08000023,South Tyneside MCD,ONS7.11,2009 - 11,386,8392,129,2797,45.99618684,41.52151358,50.821648,Significantly worse than England average
00CM,E08000024,Sunderland MCD,ONS7.11,2009 - 11,760,15302,253,5101,49.66671023,46.19789693,53.3269736,Significantly worse than England average
00CN,E08000025,Birmingham MCD,ONS1.2,2009 - 11,2568,64758,856,21586,39.65533216,38.13626379,41.21939205,Significantly worse than England average
00CQ,E08000026,Coventry MCD,ONS1.2,2009 - 11,893,16836,298,5612,53.0411024,49.6188208,56.63722921,Significantly worse than England average
00CR,E08000027,Dudley MCD,ONS7.12,2009 - 11,678,17766,226,5922,38.16278284,35.34383783,41.14674093,Significantly worse than England average
00CS,E08000028,Sandwell MCD,ONS1.2,2009 - 11,897,17929,299,5976,50.03067656,46.80971761,53.41487862,Significantly worse than England average
00CT,E08000029,Solihull MCD,ONS5.7,2009 - 11,327,12787,109,4262,25.57284742,22.87590071,28.50034514,Significantly better than England average
00CU,E08000030,Walsall MCD,ONS1.2,2009 - 11,819,15953,273,5318,51.33830627,47.88202246,54.97814712,Significantly worse than England average
00CW,E08000031,Wolverhampton MCD,ONS1.2,2009 - 11,720,14483,240,4828,49.71345716,46.1480006,53.48125625,Significantly worse than England average
00CX,E08000032,Bradford MCD,ONS1.2,2009 - 11,1092,31461,364,10487,34.70964051,32.68122304,36.83099094,Not significantly different from England average
00CY,E08000033,Calderdale MCD,ONS1.2,2009 - 11,467,11637,156,3879,40.13061786,36.57291364,43.94089467,Significantly worse than England average
00CZ,E08000034,Kirklees MCD,ONS1.2,2009 - 11,939,23585,313,7862,39.81344075,37.30730412,42.44364168,Significantly worse than England average
00DA,E08000035,Leeds MCD,ONS1.1,2009 - 11,1653,38067,551,12689,43.42343762,41.35509722,45.56843969,Significantly worse than England average
00DB,E08000036,Wakefield MCD,ONS7.12,2009 - 11,777,18398,259,6133,42.2328514,39.31509897,45.30981592,Significantly worse than England average
00EB,E06000001,Hartlepool UA,ONS7.11,2009 - 11,276,5740,92,1913,48.08362369,42.5776798,54.10398675,Significantly worse than England average
00EC,E06000002,Middlesbrough UA,ONS7.11,2009 - 11,484,8351,161,2784,57.95713088,52.90801675,63.35810712,Significantly worse than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2009 - 11,378,7974,126,2658,47.40406321,42.74514141,52.43222615,Significantly worse than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2009 - 11,436,11253,145,3751,38.7452235,35.19320746,42.55856878,Significantly worse than England average
00EH,E06000005,Darlington UA,ONS7.11,2009 - 11,229,5806,76,1935,39.4419566,34.49854834,44.89491095,Significantly worse than England average
00EJ,E06000047,County Durham UA,ONS7.11,2009 - 11,1116,26940,372,8980,41.42538976,39.03029112,43.92900539,Significantly worse than England average
00EM,E06000048,Northumberland UA,ONS5.7,2009 - 11,555,16844,185,5615,32.94941819,30.26477812,35.80833469,Not significantly different from England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2009 - 11,557,20034,186,6678,27.80273535,25.54141911,30.21057445,Significantly better than England average
00ET,E06000006,Halton UA,ONS7.11,2009 - 11,379,7314,126,2438,51.81843041,46.73220876,57.30720379,Significantly worse than England average
00EU,E06000007,Warrington UA,ONS5.7,2009 - 11,397,11304,132,3768,35.12031139,31.75006574,38.75090198,Not significantly different from England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2009 - 11,554,17249,185,5750,32.11780393,29.49861122,34.90718325,Not significantly different from England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2009 - 11,334,9175,111,3058,36.40326975,32.60345544,40.52433687,Not significantly different from England average
00EY,E06000009,Blackpool UA,ONS6.10,2009 - 11,462,7899,154,2633,58.48841626,53.27590627,64.07305269,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2009 - 11,808,14121,269,4707,57.21974364,53.34182351,61.30505093,Significantly worse than England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2009 - 11,553,18154,184,6051,30.46160626,27.97527845,33.1096387,Significantly better than England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2009 - 11,497,9249,166,3083,53.73553898,49.11444661,58.67426849,Significantly worse than England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2009 - 11,390,9238,130,3079,42.21693007,38.13039911,46.62207638,Significantly worse than England average
00FF,E06000014,York UA,ONS5.7,2009 - 11,239,8970,80,2990,26.64437012,23.37320776,30.24519615,Significantly better than England average
00FK,E06000015,Derby UA,ONS1.2,2009 - 11,600,13777,200,4592,43.55084561,40.13531654,47.17933481,Significantly worse than England average
00FN,E06000016,Leicester UA,ONS1.2,2009 - 11,664,18110,221,6037,36.66482606,33.92867669,39.56287549,Not significantly different from England average
00FP,E06000017,Rutland UA,ONS5.7,2009 - 11,33,2810,11,937,11.74377224,8.083872446,16.49262252,Significantly better than England average
00FY,E06000018,Nottingham UA,ONS1.2,2009 - 11,778,14828,259,4943,52.46830321,48.84570017,56.28844887,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2009 - 11,282,10071,94,3357,28.00119154,24.8280957,31.4674208,Significantly better than England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2009 - 11,453,10220,151,3407,44.32485323,40.336478,48.60088677,Significantly worse than England average
00GG,E06000051,Shropshire UA,ONS5.7,2009 - 11,427,17366,142,5789,24.58827594,22.311058,27.03486042,Significantly better than England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2009 - 11,666,13442,222,4481,49.54619848,45.85421232,53.45630352,Significantly worse than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2009 - 11,181,9206,60,3069,19.66109059,16.90103465,22.74336359,Significantly better than England average
00HB,E06000023,Bristol UA,ONS1.1,2009 - 11,785,19788,262,6596,39.67050738,36.94353298,42.54550115,Significantly worse than England average
00HC,E06000024,North Somerset UA,ONS5.7,2009 - 11,326,10507,109,3502,31.02693442,27.74991824,34.58453854,Not significantly different from England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2009 - 11,354,14750,118,4917,24,21.56471814,26.63500951,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2009 - 11,880,28128,293,9376,31.28555176,29.25236017,33.42280677,Significantly better than England average
00HG,E06000026,Plymouth UA,ONS1.1,2009 - 11,568,12739,189,4246,44.58748724,40.99554186,48.40983082,Significantly worse than England average
00HH,E06000027,Torbay UA,ONS6.10,2009 - 11,359,6878,120,2293,52.19540564,46.93515809,57.88392082,Significantly worse than England average
00HN,E06000028,Bournemouth UA,ONS1.1,2009 - 11,281,7724,94,2575,36.38011393,32.25041145,40.89203398,Not significantly different from England average
00HP,E06000029,Poole UA,ONS5.7,2009 - 11,258,7659,86,2553,33.68585977,29.70047043,38.0570372,Not significantly different from England average
00HX,E06000030,Swindon UA,ONS5.8,2009 - 11,350,11326,117,3775,30.90234858,27.74930038,34.31553053,Not significantly different from England average
00HY,E06000054,Wiltshire UA,ONS5.7,2009 - 11,745,27922,248,9307,26.68146981,24.7996614,28.6682105,Significantly better than England average
00JA,E06000031,Peterborough UA,ONS5.8,2009 - 11,459,10321,153,3440,44.47243484,40.4964061,48.73327828,Significantly worse than England average
00KA,E06000032,Luton UA,ONS2.4,2009 - 11,350,11748,117,3916,29.79230507,26.75251754,33.08288209,Significantly better than England average
00KB,E06000055,Bedford UA,ONS5.8,2009 - 11,313,8987,104,2996,34.82808501,31.07614845,38.90818826,Not significantly different from England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2009 - 11,446,14062,149,4687,31.71668326,28.84101969,34.8014366,Not significantly different from England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2009 - 11,345,9210,115,3070,37.45928339,33.61036838,41.62813834,Not significantly different from England average
00KG,E06000034,Thurrock UA,ONS5.8,2009 - 11,308,9036,103,3012,34.08587871,30.38507031,38.11312293,Not significantly different from England average
00LC,E06000035,Medway UA,ONS5.8,2009 - 11,673,16426,224,5475,40.97163034,37.93420018,44.18754336,Significantly worse than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2009 - 11,131,6803,44,2268,19.2562105,16.10007642,22.85020768,Significantly better than England average
00MB,E06000037,West Berkshire UA,ONS5.9,2009 - 11,233,9501,78,3167,24.52373434,21.47569354,27.88309793,Significantly better than England average
00MC,E06000038,Reading UA,ONS1.3,2009 - 11,282,7095,94,2365,39.74630021,35.24224832,44.66644043,Significantly worse than England average
00MD,E06000039,Slough UA,ONS2.4,2009 - 11,219,7697,73,2566,28.45264389,24.80883886,32.48099567,Significantly better than England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2009 - 11,110,8033,37,2678,13.69351425,11.25440335,16.50438778,Significantly better than England average
00MF,E06000041,Wokingham UA,ONS5.9,2009 - 11,129,8832,43,2944,14.60597826,12.19438731,17.35491357,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2009 - 11,404,13585,135,4528,29.73868237,26.9090833,32.78488217,Significantly better than England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2009 - 11,407,12261,136,4087,33.19468233,30.0476203,36.58172029,Not significantly different from England average
00MR,E06000044,Portsmouth UA,ONS1.1,2009 - 11,403,10048,134,3349,40.10748408,36.28669305,44.22112742,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2009 - 11,539,10546,180,3515,51.10942537,46.88511748,55.6121434,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2009 - 11,232,7448,77,2483,31.14930183,27.26971765,35.42604137,Not significantly different from England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2009 - 11,218,10088,73,3363,21.60983347,18.83623658,24.67684876,Significantly better than England average
11UC,E07000005,Chiltern CD,ONS5.9,2009 - 11,114,5627,38,1876,20.2594633,16.71155894,24.33780408,Significantly better than England average
11UE,E07000006,South Bucks CD,ONS5.9,2009 - 11,79,4004,26,1335,19.73026973,15.62064035,24.58980299,Significantly better than England average
11UF,E07000007,Wycombe CD,ONS5.9,2009 - 11,202,9976,67,3325,20.24859663,17.55238375,23.24177503,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2009 - 11,163,5125,54,1708,31.80487805,27.10966667,37.07963143,Not significantly different from England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2009 - 11,69,4304,23,1435,16.03159851,12.47354056,20.28901396,Significantly better than England average
12UD,E07000010,Fenland CD,ONS5.7,2009 - 11,196,5258,65,1753,37.276531,32.24031561,42.87637367,Not significantly different from England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2009 - 11,226,9624,75,3208,23.48295927,20.5209435,26.75241937,Significantly better than England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2009 - 11,153,8254,51,2751,18.53646717,15.71567425,21.7173957,Significantly better than England average
16UB,E07000026,Allerdale CD,ONS6.10,2009 - 11,186,5331,62,1777,34.89026449,30.05609387,40.28068484,Not significantly different from England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2009 - 11,162,4161,54,1387,38.93294881,33.1684587,45.4113018,Not significantly different from England average
16UD,E07000028,Carlisle CD,ONS6.10,2009 - 11,250,5636,83,1879,44.3577005,39.02909788,50.21073546,Significantly worse than England average
16UE,E07000029,Copeland CD,ONS7.11,2009 - 11,123,3641,41,1214,33.78192804,28.076085,40.3066245,Not significantly different from England average
16UF,E07000030,Eden CD,ONS6.10,2009 - 11,61,2721,20,907,22.41822859,17.14816853,28.79715249,Significantly better than England average
16UG,E07000031,South Lakeland CD,ONS6.10,2009 - 11,105,5446,35,1815,19.28020566,15.76929808,23.33986446,Significantly better than England average
17UB,E07000032,Amber Valley CD,ONS7.12,2009 - 11,205,6840,68,2280,29.97076023,26.00824636,34.36631982,Not significantly different from England average
17UC,E07000033,Bolsover CD,ONS7.12,2009 - 11,150,4258,50,1419,35.22780648,29.81591388,41.3379911,Not significantly different from England average
17UD,E07000034,Chesterfield CD,ONS7.12,2009 - 11,201,6002,67,2001,33.48883705,29.01893459,38.45235757,Not significantly different from England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2009 - 11,65,3833,22,1278,16.95799635,13.08782357,21.61435842,Significantly better than England average
17UG,E07000036,Erewash CD,ONS7.12,2009 - 11,201,6672,67,2224,30.12589928,26.10486292,34.59098474,Not significantly different from England average
17UH,E07000037,High Peak CD,ONS5.7,2009 - 11,183,5189,61,1730,35.26691077,30.34218088,40.76322292,Not significantly different from England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2009 - 11,138,5365,46,1788,25.722274,21.60986238,30.38951199,Significantly better than England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2009 - 11,148,5441,49,1814,27.20088219,22.99518778,31.95314014,Significantly better than England average
18UB,E07000040,East Devon CD,ONS6.10,2009 - 11,188,6895,63,2298,27.26613488,23.50770791,31.45458257,Significantly better than England average
18UC,E07000041,Exeter CD,ONS1.1,2009 - 11,200,5139,67,1713,38.91807745,33.71101045,44.70168937,Not significantly different from England average
18UD,E07000042,Mid Devon CD,ONS5.7,2009 - 11,125,4314,42,1438,28.97542884,24.11889176,34.52291538,Not significantly different from England average
18UE,E07000043,North Devon CD,ONS6.10,2009 - 11,118,5135,39,1712,22.97955209,19.02078266,27.51928427,Significantly better than England average
18UG,E07000044,South Hams CD,ONS6.10,2009 - 11,95,4422,32,1474,21.48349163,17.38142765,26.26245446,Significantly better than England average
18UH,E07000045,Teignbridge CD,ONS6.10,2009 - 11,218,6701,73,2234,32.53245784,28.35695487,37.14968665,Not significantly different from England average
18UK,E07000046,Torridge CD,ONS6.10,2009 - 11,106,3424,35,1141,30.95794393,25.34582791,37.44274139,Not significantly different from England average
18UL,E07000047,West Devon CD,ONS6.10,2009 - 11,60,2818,20,939,21.29169624,16.24780729,27.40663357,Significantly better than England average
19UC,E07000048,Christchurch CD,ONS6.10,2009 - 11,71,2341,24,780,30.32891927,23.68713757,38.25580483,Not significantly different from England average
19UD,E07000049,East Dorset CD,ONS5.7,2009 - 11,66,4564,22,1521,14.46099912,11.18413567,18.39793656,Significantly better than England average
19UE,E07000050,North Dorset CD,ONS5.7,2009 - 11,94,4064,31,1355,23.12992126,18.69133081,28.30516578,Significantly better than England average
19UG,E07000051,Purbeck CD,ONS6.10,2009 - 11,54,2233,18,744,24.18271384,18.16679891,31.55319588,Significantly better than England average
19UH,E07000052,West Dorset CD,ONS6.10,2009 - 11,125,5748,42,1916,21.7466945,18.10175697,25.91020476,Significantly better than England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2009 - 11,150,3412,50,1137,43.96248535,37.20872254,51.58768057,Significantly worse than England average
21UC,E07000061,Eastbourne CD,ONS1.1,2009 - 11,200,5105,67,1702,39.17727718,33.9355304,44.99940875,Not significantly different from England average
21UD,E07000062,Hastings CD,ONS1.1,2009 - 11,262,5263,87,1754,49.78149344,43.93553482,56.18878445,Significantly worse than England average
21UF,E07000063,Lewes CD,ONS5.7,2009 - 11,157,5072,52,1691,30.95425868,26.30168501,36.19270959,Not significantly different from England average
21UG,E07000064,Rother CD,ONS6.10,2009 - 11,131,4718,44,1573,27.76600254,23.21509535,32.9482753,Significantly better than England average
