ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00BS,E08000007,Stockport MCD,ONS5.7,2009 - 11,1148,775204,383,258401,115.0803791,108.4526975,122.0040298,Significantly worse than England average
00BT,E08000008,Tameside MCD,ONS7.11,2009 - 11,932,610690,311,203563,128.7012223,120.5051802,137.3045651,Significantly worse than England average
00BU,E08000009,Trafford MCD,ONS5.7,2009 - 11,780,622164,260,207388,108.7792756,101.2308094,116.7388202,Not significantly different from England average
00BW,E08000010,Wigan MCD,ONS7.12,2009 - 11,1362,885583,454,295194,121.9471474,115.4771065,128.6819209,Significantly worse than England average
00BX,E08000011,Knowsley MCD,ONS7.11,2009 - 11,665,406751,222,135584,139.6744399,129.1776584,150.7918419,Significantly worse than England average
00BY,E08000012,Liverpool MCD,ONS1.1,2009 - 11,2024,1291130,675,430377,148.4913488,142.0524421,155.1455095,Significantly worse than England average
00BZ,E08000013,St Helens MCD,ONS7.11,2009 - 11,750,485236,250,161745,116.8441289,108.5017784,125.6500605,Significantly worse than England average
00CA,E08000014,Sefton MCD,ONS7.11,2009 - 11,1182,738126,394,246042,112.1068317,105.6857746,118.8103769,Not significantly different from England average
00CB,E08000015,Wirral MCD,ONS7.11,2009 - 11,1413,868167,471,289389,121.5090027,115.1738041,128.0985919,Significantly worse than England average
00CC,E08000016,Barnsley MCD,ONS7.12,2009 - 11,1059,637730,353,212577,128.8862646,121.1659735,136.9658724,Significantly worse than England average
00CE,E08000017,Doncaster MCD,ONS7.12,2009 - 11,1327,832593,442,277531,128.6688018,121.7794019,135.8438701,Significantly worse than England average
00CF,E08000018,Rotherham MCD,ONS7.12,2009 - 11,1132,711417,377,237139,124.0893167,116.8854612,131.6171924,Significantly worse than England average
00CG,E08000019,Sheffield MCD,ONS1.1,2009 - 11,1950,1512076,650,504025,116.8988322,111.7110398,122.2633745,Significantly worse than England average
00CH,E08000020,Gateshead MCD,ONS7.11,2009 - 11,894,547122,298,182374,128.8250117,120.4068838,137.6705182,Significantly worse than England average
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2009 - 11,1026,770728,342,256909,132.0721311,124.0695718,140.45324,Significantly worse than England average
00CK,E08000022,North Tyneside MCD,ONS7.11,2009 - 11,832,548813,277,182938,118.3132866,110.3514585,126.6945417,Significantly worse than England average
00CL,E08000023,South Tyneside MCD,ONS7.11,2009 - 11,715,405257,238,135086,137.0461256,127.081391,147.5784019,Significantly worse than England average
00CM,E08000024,Sunderland MCD,ONS7.11,2009 - 11,1279,762859,426,254286,131.8549135,124.6639383,139.3497334,Significantly worse than England average
00CN,E08000025,Birmingham MCD,ONS1.2,2009 - 11,3204,2981800,1068,993933,116.1402384,112.1306459,120.2559675,Significantly worse than England average
00CQ,E08000026,Coventry MCD,ONS1.2,2009 - 11,1096,869498,365,289833,122.0699285,114.8942565,129.573742,Significantly worse than England average
00CR,E08000027,Dudley MCD,ONS7.12,2009 - 11,1250,857648,417,285883,111.3803562,105.1826928,117.8429842,Not significantly different from England average
00CS,E08000028,Sandwell MCD,ONS1.2,2009 - 11,1146,850846,382,283615,125.3409868,118.113157,132.8918747,Significantly worse than England average
00CT,E08000029,Solihull MCD,ONS5.7,2009 - 11,763,561939,254,187313,103.5359464,96.21019176,111.2652032,Not significantly different from England average
00CU,E08000030,Walsall MCD,ONS1.2,2009 - 11,1065,738661,355,246220,120.2744539,113.0482192,127.8360382,Significantly worse than England average
00CW,E08000031,Wolverhampton MCD,ONS1.2,2009 - 11,913,683339,304,227780,118.3572879,110.7268351,126.370967,Significantly worse than England average
00CX,E08000032,Bradford MCD,ONS1.2,2009 - 11,1626,1452381,542,484127,112.7821111,107.345263,118.4221727,Not significantly different from England average
00CY,E08000033,Calderdale MCD,ONS1.2,2009 - 11,814,564782,271,188261,120.2722348,112.1012208,128.878566,Significantly worse than England average
00CZ,E08000034,Kirklees MCD,ONS1.2,2009 - 11,1487,1169706,496,389902,110.5792755,104.9936079,116.3834631,Not significantly different from England average
00DA,E08000035,Leeds MCD,ONS1.1,2009 - 11,2561,2083143,854,694381,116.1151874,111.6276178,120.7358536,Significantly worse than England average
00DB,E08000036,Wakefield MCD,ONS7.12,2009 - 11,1380,902495,460,300832,121.6792625,115.2880094,128.3302753,Significantly worse than England average
00EB,E06000001,Hartlepool UA,ONS7.11,2009 - 11,440,253557,147,84519,138.7710832,125.975527,152.5035771,Significantly worse than England average
00EC,E06000002,Middlesbrough UA,ONS7.11,2009 - 11,638,383706,213,127902,150.1075074,138.6163001,162.2928238,Significantly worse than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2009 - 11,684,371374,228,123791,130.3373214,120.5618906,140.6823834,Significantly worse than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2009 - 11,797,531801,266,177267,126.1954462,117.5352193,135.3220914,Significantly worse than England average
00EH,E06000005,Darlington UA,ONS7.11,2009 - 11,446,289066,149,96355,123.1303955,111.8562413,135.2242945,Significantly worse than England average
00EJ,E06000047,County Durham UA,ONS7.11,2009 - 11,2244,1407803,748,469268,119.2092646,114.2651329,124.3102238,Significantly worse than England average
00EM,E06000048,Northumberland UA,ONS5.7,2009 - 11,1399,860382,466,286794,110.1953146,104.4020271,116.222419,Not significantly different from England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2009 - 11,1414,1009069,471,336356,101.659267,96.35478439,107.1766748,Significantly better than England average
00ET,E06000006,Halton UA,ONS7.11,2009 - 11,592,350295,197,116765,142.686987,131.3679037,154.7167356,Significantly worse than England average
00EU,E06000007,Warrington UA,ONS5.7,2009 - 11,715,562691,238,187564,104.2053568,96.64552052,112.1957636,Not significantly different from England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2009 - 11,1298,904285,433,301428,107.2186181,101.382909,113.299054,Not significantly different from England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2009 - 11,484,414836,161,138279,116.5466263,106.3629311,127.4400018,Not significantly different from England average
00EY,E06000009,Blackpool UA,ONS6.10,2009 - 11,701,388624,234,129541,135.2683447,125.2716583,145.8402266,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2009 - 11,1062,716252,354,238751,143.0751678,134.5556601,151.9906145,Significantly worse than England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2009 - 11,1397,904107,466,301369,101.1098073,95.72478065,106.7123323,Significantly better than England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2009 - 11,633,437225,211,145742,114.0702575,105.252843,123.4224432,Not significantly different from England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2009 - 11,714,458871,238,152957,116.929999,108.4217584,125.9231763,Significantly worse than England average
00FF,E06000014,York UA,ONS5.7,2009 - 11,680,536099,227,178700,107.8340545,99.79134142,116.3468504,Not significantly different from England average
00FK,E06000015,Derby UA,ONS1.2,2009 - 11,792,683786,264,227929,110.1376438,102.5409507,118.1448033,Not significantly different from England average
00FN,E06000016,Leicester UA,ONS1.2,2009 - 11,872,919470,291,306490,110.2675684,103.0459535,117.8605411,Not significantly different from England average
00FP,E06000017,Rutland UA,ONS5.7,2009 - 11,132,101995,44,33998,90.82903458,75.56665419,108.1996478,Not significantly different from England average
00FY,E06000018,Nottingham UA,ONS1.2,2009 - 11,927,844374,309,281458,130.8755463,122.5441863,139.6220768,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2009 - 11,723,493787,241,164596,101.5163677,94.07458992,109.3795682,Not significantly different from England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2009 - 11,664,467215,221,155738,124.8644133,115.4992783,134.7836906,Significantly worse than England average
00GG,E06000051,Shropshire UA,ONS5.7,2009 - 11,1233,827227,411,275742,103.0781277,97.27972774,109.126166,Not significantly different from England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2009 - 11,1060,688509,353,229503,132.4169941,124.5094695,140.6923714,Significantly worse than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2009 - 11,586,475603,195,158534,101.0318948,92.91034694,109.6660444,Not significantly different from England average
00HB,E06000023,Bristol UA,ONS1.1,2009 - 11,1334,1185380,445,395127,120.6571402,114.2437401,127.3357569,Significantly worse than England average
00HC,E06000024,North Somerset UA,ONS5.7,2009 - 11,766,546720,255,182240,99.02362376,91.97159541,106.4632933,Significantly better than England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2009 - 11,846,724598,282,241533,95.69075821,89.284932,102.4311581,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2009 - 11,2221,1430407,740,476802,102.7616695,98.40983051,107.252274,Significantly better than England average
00HG,E06000026,Plymouth UA,ONS1.1,2009 - 11,986,704958,329,234986,120.1464758,112.6930254,127.9597678,Significantly worse than England average
00HH,E06000027,Torbay UA,ONS6.10,2009 - 11,590,348202,197,116067,112.47084,103.2467593,122.275066,Not significantly different from England average
00HN,E06000028,Bournemouth UA,ONS1.1,2009 - 11,548,483607,183,161202,100.660992,92.3072383,109.5606136,Not significantly different from England average
00HP,E06000029,Poole UA,ONS5.7,2009 - 11,511,393803,170,131268,97.63956878,89.20699446,106.6434798,Significantly better than England average
00HX,E06000030,Swindon UA,ONS5.8,2009 - 11,671,580469,224,193490,110.3735631,102.1594901,119.0710461,Not significantly different from England average
00HY,E06000054,Wiltshire UA,ONS5.7,2009 - 11,1678,1291415,559,430472,100.8141659,95.99127255,105.8144531,Significantly better than England average
00JA,E06000031,Peterborough UA,ONS5.8,2009 - 11,537,509169,179,169723,106.1034997,97.28827873,115.5008222,Not significantly different from England average
00KA,E06000032,Luton UA,ONS2.4,2009 - 11,560,565717,187,188572,110.9084425,101.8519754,120.5500978,Not significantly different from England average
00KB,E06000055,Bedford UA,ONS5.8,2009 - 11,533,433319,178,144440,107.6170979,98.62274319,117.2076872,Not significantly different from England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2009 - 11,875,705826,292,235275,102.8845295,96.14711358,109.9677931,Not significantly different from England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2009 - 11,593,469290,198,156430,105.6842522,97.26350225,114.6332353,Not significantly different from England average
00KG,E06000034,Thurrock UA,ONS5.8,2009 - 11,518,442136,173,147379,116.5445327,106.6921429,127.0597663,Not significantly different from England average
00LC,E06000035,Medway UA,ONS5.8,2009 - 11,988,739548,329,246516,122.6788176,115.1145184,130.6079304,Significantly worse than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2009 - 11,349,319021,116,106340,108.9647288,97.7986737,121.0532962,Not significantly different from England average
00MB,E06000037,West Berkshire UA,ONS5.9,2009 - 11,496,429434,165,143145,97.64890092,89.21170628,106.6666438,Significantly better than England average
00MC,E06000038,Reading UA,ONS1.3,2009 - 11,380,435616,127,145205,102.2520583,92.16451753,113.136815,Not significantly different from England average
00MD,E06000039,Slough UA,ONS2.4,2009 - 11,333,394593,111,131531,112.321112,100.4928145,125.1508909,Not significantly different from England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2009 - 11,446,397218,149,132406,94.46798975,85.84287706,103.7202352,Significantly better than England average
00MF,E06000041,Wokingham UA,ONS5.9,2009 - 11,468,432330,156,144110,91.82272165,83.65982564,100.5644841,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2009 - 11,733,699879,244,233293,110.0528576,102.2017219,118.3454616,Not significantly different from England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2009 - 11,823,752692,274,250897,117.6640342,109.7171993,126.0318548,Significantly worse than England average
00MR,E06000044,Portsmouth UA,ONS1.1,2009 - 11,662,566274,221,188758,121.9517183,112.7928807,131.6533357,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2009 - 11,733,652782,244,217594,120.7829812,112.1571798,129.8938104,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2009 - 11,573,367475,191,122492,100.288328,91.91690828,109.1942866,Not significantly different from England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2009 - 11,542,484143,181,161381,96.16080574,88.20475451,104.6397091,Significantly better than England average
11UC,E07000005,Chiltern CD,ONS5.9,2009 - 11,337,252645,112,84215,98.16096719,87.76673004,109.4297912,Not significantly different from England average
11UE,E07000006,South Bucks CD,ONS5.9,2009 - 11,202,180993,67,60331,83.29792067,72.10291835,95.72574899,Significantly better than England average
11UF,E07000007,Wycombe CD,ONS5.9,2009 - 11,490,474127,163,158042,89.56734758,81.76139077,97.91381936,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2009 - 11,295,336790,98,112263,106.122502,94.32723701,118.9818421,Not significantly different from England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2009 - 11,265,229703,88,76568,91.99880607,81.16809113,103.8631525,Significantly better than England average
12UD,E07000010,Fenland CD,ONS5.7,2009 - 11,392,257509,131,85836,110.2325996,99.36377975,121.9465758,Not significantly different from England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2009 - 11,547,470680,182,156893,93.09643562,85.3983371,101.2980348,Significantly better than England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2009 - 11,411,409332,137,136444,82.02088447,74.23380113,90.39874881,Significantly better than England average
16UB,E07000026,Allerdale CD,ONS6.10,2009 - 11,457,261898,152,87299,117.4204229,106.6338053,128.9814721,Not significantly different from England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2009 - 11,320,191168,107,63723,123.4250048,110.0427605,137.9641431,Significantly worse than England average
16UD,E07000028,Carlisle CD,ONS6.10,2009 - 11,447,293165,149,97722,115.447225,104.8695633,126.7930949,Not significantly different from England average
16UE,E07000029,Copeland CD,ONS7.11,2009 - 11,323,194441,108,64814,119.0531996,106.1808048,133.0329931,Not significantly different from England average
16UF,E07000030,Eden CD,ONS6.10,2009 - 11,205,142261,68,47420,91.45416014,79.08281295,105.1772898,Significantly better than England average
16UG,E07000031,South Lakeland CD,ONS6.10,2009 - 11,437,276566,146,92189,93.34769029,84.52637392,102.8172369,Significantly better than England average
17UB,E07000032,Amber Valley CD,ONS7.12,2009 - 11,485,335479,162,111826,104.3587226,95.15845934,114.1994467,Not significantly different from England average
17UC,E07000033,Bolsover CD,ONS7.12,2009 - 11,331,208282,110,69427,121.0085867,108.1777336,134.9292323,Significantly worse than England average
17UD,E07000034,Chesterfield CD,ONS7.12,2009 - 11,446,282806,149,94269,119.5803637,108.6207455,131.3368568,Significantly worse than England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2009 - 11,247,191179,82,63726,81.76197975,71.60078924,92.92945416,Significantly better than England average
17UG,E07000036,Erewash CD,ONS7.12,2009 - 11,422,307622,141,102541,106.7536918,96.69709212,117.5628404,Not significantly different from England average
17UH,E07000037,High Peak CD,ONS5.7,2009 - 11,364,251979,121,83993,110.8952123,99.70037512,122.994846,Not significantly different from England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2009 - 11,415,269053,138,89684,101.5903289,91.8014872,112.1180849,Not significantly different from England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2009 - 11,325,262991,108,87664,101.6416719,90.83311537,113.37708,Not significantly different from England average
18UB,E07000040,East Devon CD,ONS6.10,2009 - 11,551,340895,184,113632,93.53171177,85.45916203,102.1302658,Significantly better than England average
18UC,E07000041,Exeter CD,ONS1.1,2009 - 11,380,318569,127,106190,111.9122286,100.8693452,123.8278284,Not significantly different from England average
18UD,E07000042,Mid Devon CD,ONS5.7,2009 - 11,280,210538,93,70179,92.51713694,81.7433301,104.2898401,Significantly better than England average
18UE,E07000043,North Devon CD,ONS6.10,2009 - 11,421,251017,140,83672,111.6568074,100.9414197,123.1750322,Not significantly different from England average
18UG,E07000044,South Hams CD,ONS6.10,2009 - 11,303,222967,101,74322,83.07257705,73.6895488,93.29028246,Significantly better than England average
18UH,E07000045,Teignbridge CD,ONS6.10,2009 - 11,518,330009,173,110003,99.22610983,90.66170606,108.3667051,Not significantly different from England average
18UK,E07000046,Torridge CD,ONS6.10,2009 - 11,279,170925,93,56975,98.30918071,86.66243846,111.0377833,Not significantly different from England average
18UL,E07000047,West Devon CD,ONS6.10,2009 - 11,245,143029,82,47676,108.3107467,94.71678397,123.2567227,Not significantly different from England average
19UC,E07000048,Christchurch CD,ONS6.10,2009 - 11,194,119944,65,39981,93.49195836,79.77925852,108.7474024,Not significantly different from England average
19UD,E07000049,East Dorset CD,ONS5.7,2009 - 11,330,224421,110,74807,83.54555383,74.35494318,93.51800762,Significantly better than England average
19UE,E07000050,North Dorset CD,ONS5.7,2009 - 11,233,183645,78,61215,85.64770337,74.74240731,97.66668692,Significantly better than England average
19UG,E07000051,Purbeck CD,ONS6.10,2009 - 11,178,119646,59,39882,91.12431181,77.79882916,106.0190195,Significantly better than England average
19UH,E07000052,West Dorset CD,ONS6.10,2009 - 11,352,257819,117,85940,80.84099058,72.16114729,90.23474372,Significantly better than England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2009 - 11,291,175872,97,58624,113.8276948,100.8606643,127.9729098,Not significantly different from England average
21UC,E07000061,Eastbourne CD,ONS1.1,2009 - 11,370,259195,123,86398,104.6236141,93.95849359,116.1433981,Not significantly different from England average
21UD,E07000062,Hastings CD,ONS1.1,2009 - 11,407,246805,136,82268,135.0631233,122.1521559,148.9586031,Significantly worse than England average
21UF,E07000063,Lewes CD,ONS5.7,2009 - 11,382,256884,127,85628,96.60180006,86.96508402,106.9980225,Significantly better than England average
