ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
47,E10000034,Worcestershire CC,N/A,2012,n/a,n/a,2958,566557,522.1010419,503.4537495,541.2623606,Significantly better than England average
00AB,E09000002,Barking and Dagenham LB,ONS1.2,2012,n/a,n/a,1996,187029,1067.214175,1020.903736,1115.083802,Significantly worse than England average
00AC,E09000003,Barnet LB,ONS2.4,2012,n/a,n/a,2867,357538,801.8728079,772.7863885,831.7738355,Not significantly different from England average
00AD,E09000004,Bexley LB,ONS5.8,2012,n/a,n/a,1253,232774,538.2903589,508.8941202,568.9418147,Significantly better than England average
00AE,E09000005,Brent LB,ONS4.6,2012,n/a,n/a,4413,312245,1413.313264,1371.918931,1455.639239,Significantly worse than England average
00AF,E09000006,Bromley LB,ONS1.3,2012,n/a,n/a,1907,310554,614.0638987,586.809574,642.2573948,Significantly better than England average
00AG,E09000007,Camden LB,ONS3.5,2012,n/a,n/a,3820,220087,1735.677255,1681.067866,1791.608896,Significantly worse than England average
00AH,E09000008,Croydon LB,ONS2.4,2012,n/a,n/a,4792,364815,1313.54248,1276.612067,1351.270125,Significantly worse than England average
00AJ,E09000009,Ealing LB,ONS2.4,2012,n/a,n/a,3381,339314,996.422193,963.1152948,1030.587027,Significantly worse than England average
00AK,E09000010,Enfield LB,ONS2.4,2012,n/a,n/a,2122,313935,675.9361014,647.4793916,705.3214999,Significantly better than England average
00AL,E09000011,Greenwich LB,ONS2.4,2012,n/a,n/a,2821,255483,1104.183057,1063.808679,1145.697503,Significantly worse than England average
00AM,E09000012,Hackney LB,ONS4.6,2012,n/a,n/a,5944,254594,2334.697597,2275.717871,2394.819134,Significantly worse than England average
00AN,E09000013,Hammersmith and Fulham LB,ONS3.5,2012,n/a,n/a,3534,182445,1937.022116,1873.679677,2001.959957,Significantly worse than England average
00AP,E09000014,Haringey LB,ONS4.6,2012,n/a,n/a,5112,255540,2000.469594,1946.00271,2056.074448,Significantly worse than England average
00AQ,E09000015,Harrow LB,ONS2.4,2012,n/a,n/a,1529,240499,635.7614793,604.2901373,668.4466423,Significantly better than England average
00AR,E09000016,Havering LB,ONS5.8,2012,n/a,n/a,1765,237927,741.824173,707.6157837,777.2587831,Significantly better than England average
00AS,E09000017,Hillingdon LB,ONS1.3,2012,n/a,n/a,2658,275499,964.7947905,928.4616826,1002.185337,Significantly worse than England average
00AT,E09000018,Hounslow LB,ONS2.4,2012,n/a,n/a,2059,254927,807.6821992,773.1683293,843.3398471,Not significantly different from England average
00AU,E09000019,Islington LB,ONS3.5,2012,n/a,n/a,3868,206285,1875.075745,1816.444783,1935.11738,Significantly worse than England average
00AW,E09000020,Kensington and Chelsea LB,ONS3.5,2012,n/a,n/a,2615,158251,1652.438215,1589.704558,1717.012864,Significantly worse than England average
00AX,E09000021,Kingston upon Thames LB,ONS1.3,2012,n/a,n/a,1647,160436,1026.577576,977.5918408,1077.382307,Significantly worse than England average
00AY,E09000022,Lambeth LB,ONS4.6,2012,n/a,n/a,9773,304481,3209.724088,3146.399827,3274.002167,Significantly worse than England average
00AZ,E09000023,Lewisham LB,ONS4.6,2012,n/a,n/a,4066,276938,1468.198658,1423.413219,1514.034738,Significantly worse than England average
00BA,E09000024,Merton LB,ONS2.4,2012,n/a,n/a,2080,200543,1037.184045,993.0849878,1082.737001,Significantly worse than England average
00BB,E09000025,Newham LB,ONS4.6,2012,n/a,n/a,4181,310460,1346.711332,1306.19629,1388.163503,Significantly worse than England average
00BC,E09000026,Redbridge LB,ONS2.4,2012,n/a,n/a,2030,281395,721.405853,690.3617262,753.4862281,Significantly better than England average
00BD,E09000027,Richmond upon Thames LB,ONS1.3,2012,n/a,n/a,1297,187527,691.6337381,654.5006864,730.3246194,Significantly better than England average
00BE,E09000028,Southwark LB,ONS4.6,2012,n/a,n/a,6350,288717,2199.385557,2145.618607,2254.159227,Significantly worse than England average
00BF,E09000029,Sutton LB,ONS1.3,2012,n/a,n/a,1525,191123,797.9154785,758.3661075,838.9922742,Not significantly different from England average
00BG,E09000030,Tower Hamlets LB,ONS3.5,2012,n/a,n/a,4932,256012,1926.472197,1873.078067,1981.002295,Significantly worse than England average
00BH,E09000031,Waltham Forest LB,ONS2.4,2012,n/a,n/a,3485,259742,1341.716011,1297.535817,1387.016872,Significantly worse than England average
00BJ,E09000032,Wandsworth LB,ONS3.5,2012,n/a,n/a,5655,307710,1837.769328,1790.17921,1886.304265,Significantly worse than England average
00BK,E09000033,City of Westminster LB,ONS3.5,2012,n/a,n/a,4195,219582,1910.448033,1853.068554,1969.152477,Significantly worse than England average
00BL,E08000001,Bolton MCD,ONS1.2,2012,n/a,n/a,2304,277296,830.8810801,797.2967876,865.5164622,Not significantly different from England average
00BM,E08000002,Bury MCD,ONS5.7,2012,n/a,n/a,1247,185422,672.5199814,635.7063985,710.9093671,Significantly better than England average
00BN,E08000003,Manchester MCD,ONS1.2,2012,n/a,n/a,7321,502902,1455.750822,1422.593046,1489.486391,Significantly worse than England average
00BP,E08000004,Oldham MCD,ONS1.2,2012,n/a,n/a,1460,225157,648.4364244,615.5975886,682.5720469,Significantly better than England average
00BQ,E08000005,Rochdale MCD,ONS1.2,2012,n/a,n/a,1483,211929,699.7626564,664.5968456,736.3061024,Significantly better than England average
00BR,E08000006,Salford MCD,ONS1.1,2012,n/a,n/a,2582,234487,1101.127141,1059.059902,1144.436884,Significantly worse than England average
00BS,E08000007,Stockport MCD,ONS5.7,2012,n/a,n/a,1645,283253,580.7528958,553.0241718,609.5119134,Significantly better than England average
00BT,E08000008,Tameside MCD,ONS7.11,2012,n/a,n/a,1753,219727,797.8081893,760.8939325,836.0502708,Not significantly different from England average
00BU,E08000009,Trafford MCD,ONS5.7,2012,n/a,n/a,1771,227091,779.8635789,743.9613021,817.0505705,Not significantly different from England average
00BW,E08000010,Wigan MCD,ONS7.12,2012,n/a,n/a,2585,318122,812.5813367,781.5554882,844.5230281,Not significantly different from England average
00BX,E08000011,Knowsley MCD,ONS7.11,2012,n/a,n/a,1172,145903,803.2734077,757.9373151,850.6127132,Not significantly different from England average
00BY,E08000012,Liverpool MCD,ONS1.1,2012,n/a,n/a,5019,465656,1077.834281,1048.219263,1108.073816,Significantly worse than England average
00BZ,E08000013,St Helens MCD,ONS7.11,2012,n/a,n/a,1225,175405,698.3837405,659.8174533,738.6159607,Significantly better than England average
00CA,E08000014,Sefton MCD,ONS7.11,2012,n/a,n/a,1854,273969,676.7188989,646.2623177,708.2401807,Significantly better than England average
00CB,E08000015,Wirral MCD,ONS7.11,2012,n/a,n/a,2228,319837,696.6048331,667.9767516,726.1443074,Significantly better than England average
00CC,E08000016,Barnsley MCD,ONS7.12,2012,n/a,n/a,1477,231865,637.0086041,604.9323086,670.3441064,Significantly better than England average
00CE,E08000017,Doncaster MCD,ONS7.12,2012,n/a,n/a,2517,302468,832.1541452,799.9588074,865.3128095,Not significantly different from England average
00CF,E08000018,Rotherham MCD,ONS7.12,2012,n/a,n/a,2447,257716,949.4947927,912.2430985,987.8772003,Significantly worse than England average
00CG,E08000019,Sheffield MCD,ONS1.1,2012,n/a,n/a,4415,551756,800.17254,776.7416695,824.1306375,Not significantly different from England average
00CH,E08000020,Gateshead MCD,ONS7.11,2012,n/a,n/a,1537,200349,767.1613035,729.2831476,806.4964984,Not significantly different from England average
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2012,n/a,n/a,4189,279092,1500.938759,1455.826684,1547.093283,Significantly worse than England average
00CK,E08000022,North Tyneside MCD,ONS7.11,2012,n/a,n/a,1566,201206,778.3068099,740.2313764,817.8329621,Not significantly different from England average
00CL,E08000023,South Tyneside MCD,ONS7.11,2012,n/a,n/a,1584,148164,1069.085608,1017.079345,1123.061845,Significantly worse than England average
00CM,E08000024,Sunderland MCD,ONS7.11,2012,n/a,n/a,2222,275330,807.0315621,773.8210369,841.3008166,Not significantly different from England average
00CN,E08000025,Birmingham MCD,ONS1.2,2012,n/a,n/a,11649,1074283,1084.351144,1064.748175,1104.224374,Significantly worse than England average
00CQ,E08000026,Coventry MCD,ONS1.2,2012,n/a,n/a,3299,316915,1040.973132,1005.750927,1077.113975,Significantly worse than England average
00CR,E08000027,Dudley MCD,ONS7.12,2012,n/a,n/a,1405,313261,448.5077938,425.3594548,472.5883578,Significantly better than England average
00CS,E08000028,Sandwell MCD,ONS1.2,2012,n/a,n/a,2226,309042,720.290446,690.6758101,750.8483131,Significantly better than England average
00CT,E08000029,Solihull MCD,ONS5.7,2012,n/a,n/a,1261,206856,609.6028155,576.4164729,644.2016055,Significantly better than England average
00CU,E08000030,Walsall MCD,ONS1.2,2012,n/a,n/a,3105,269524,1152.030988,1111.862315,1193.280019,Significantly worse than England average
00CW,E08000031,Wolverhampton MCD,ONS1.2,2012,n/a,n/a,1672,249852,669.1961641,637.5005223,702.0597549,Significantly better than England average
00CX,E08000032,Bradford MCD,ONS1.2,2012,n/a,n/a,2644,523115,505.4337956,486.3498704,525.0746315,Significantly better than England average
00CY,E08000033,Calderdale MCD,ONS1.2,2012,n/a,n/a,1515,204170,742.0287016,705.1297589,780.3575025,Significantly better than England average
00CZ,E08000034,Kirklees MCD,ONS1.2,2012,n/a,n/a,3387,422970,800.7660118,774.0227325,828.1975389,Not significantly different from England average
00DA,E08000035,Leeds MCD,ONS1.1,2012,n/a,n/a,7638,750683,1017.473421,994.7816324,1040.552256,Significantly worse than England average
00DB,E08000036,Wakefield MCD,ONS7.12,2012,n/a,n/a,2203,326433,674.8704941,646.9803375,703.6536633,Significantly better than England average
00EB,E06000001,Hartlepool UA,ONS7.11,2012,n/a,n/a,799,92088,867.6483364,808.521272,929.9557332,Significantly worse than England average
00EC,E06000002,Middlesbrough UA,ONS7.11,2012,n/a,n/a,1393,138368,1006.735661,954.5557539,1061.026179,Significantly worse than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2012,n/a,n/a,936,135164,692.4920837,648.8331165,738.3159076,Significantly better than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2012,n/a,n/a,1503,191824,783.5307365,744.4147627,824.1686475,Not significantly different from England average
00EH,E06000005,Darlington UA,ONS7.11,2012,n/a,n/a,738,105584,698.9695408,649.4431834,751.2710215,Significantly better than England average
00EJ,E06000047,County Durham UA,ONS7.11,2012,n/a,n/a,3309,512994,645.0367841,623.2441426,667.3969326,Significantly better than England average
00EM,E06000048,Northumberland UA,ONS5.7,2012,n/a,n/a,1731,316278,547.3033218,521.8213065,573.7078597,Significantly better than England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2012,n/a,n/a,2112,370736,569.6776143,545.6382507,594.5033942,Significantly better than England average
00ET,E06000006,Halton UA,ONS7.11,2012,n/a,n/a,988,125722,785.8608676,737.6159517,836.4325561,Not significantly different from England average
00EU,E06000007,Warrington UA,ONS5.7,2012,n/a,n/a,1918,202709,946.1839386,904.3081946,989.4984794,Significantly worse than England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2012,n/a,n/a,1984,329526,602.0769226,575.8725188,629.1662942,Significantly better than England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2012,n/a,n/a,1036,147657,701.6260658,659.5465494,745.686216,Significantly better than England average
00EY,E06000009,Blackpool UA,ONS6.10,2012,n/a,n/a,2020,142080,1421.734234,1360.403408,1485.117428,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2012,n/a,n/a,1999,256123,780.4843766,746.6413662,815.4659484,Not significantly different from England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2012,n/a,n/a,882,334673,263.5408294,246.4328907,281.5233707,Significantly better than England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2012,n/a,n/a,1242,159735,777.537797,734.891178,822.0136581,Not significantly different from England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2012,n/a,n/a,857,167516,511.5929225,477.9097482,547.0237085,Significantly better than England average
00FF,E06000014,York UA,ONS5.7,2012,n/a,n/a,1185,197783,599.1414833,565.5097508,634.2508921,Significantly better than England average
00FK,E06000015,Derby UA,ONS1.2,2012,n/a,n/a,2401,248943,964.4778122,926.2811453,1003.845115,Significantly worse than England average
00FN,E06000016,Leicester UA,ONS1.2,2012,n/a,n/a,3016,329627,914.9735914,882.6074418,948.2231879,Significantly worse than England average
00FP,E06000017,Rutland UA,ONS5.7,2012,n/a,n/a,185,37581,492.2700301,423.8871333,568.5440399,Significantly better than England average
00FY,E06000018,Nottingham UA,ONS1.2,2012,n/a,n/a,4247,303899,1397.503776,1355.786172,1440.178703,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2012,n/a,n/a,1157,183619,630.1090846,594.3198012,667.4902132,Significantly better than England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2012,n/a,n/a,890,166831,533.4739946,498.9965532,569.7058536,Significantly better than England average
00GG,E06000051,Shropshire UA,ONS5.7,2012,n/a,n/a,1257,307108,409.302265,386.9852109,432.5707029,Significantly better than England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2012,n/a,n/a,1361,248719,547.2038726,518.5148113,577.0672358,Significantly better than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2012,n/a,n/a,891,175538,507.5824038,474.7963957,542.0357969,Significantly better than England average
00HB,E06000023,Bristol UA,ONS1.1,2012,n/a,n/a,5088,428074,1188.579545,1156.142319,1221.696093,Significantly worse than England average
00HC,E06000024,North Somerset UA,ONS5.7,2012,n/a,n/a,1181,203091,581.5127209,548.8161103,615.6484105,Significantly better than England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2012,n/a,n/a,946,263417,359.1264041,336.6029154,382.7606564,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2012,n/a,n/a,3570,533760,668.8399281,647.0778857,691.1472806,Significantly better than England average
00HG,E06000026,Plymouth UA,ONS1.1,2012,n/a,n/a,2281,256589,888.9702988,852.8591906,926.2173602,Significantly worse than England average
00HH,E06000027,Torbay UA,ONS6.10,2012,n/a,n/a,1194,131193,910.1095333,859.2123096,963.2343806,Significantly worse than England average
00HN,E06000028,Bournemouth UA,ONS1.1,2012,n/a,n/a,1909,183450,1040.610521,994.4484778,1088.362437,Significantly worse than England average
00HP,E06000029,Poole UA,ONS5.7,2012,n/a,n/a,825,148075,557.1500929,519.774979,596.5026928,Significantly better than England average
00HX,E06000030,Swindon UA,ONS5.8,2012,n/a,n/a,1876,209709,894.5729559,854.5456587,935.991141,Significantly worse than England average
00HY,E06000054,Wiltshire UA,ONS5.7,2012,n/a,n/a,2344,474319,494.1821854,474.3767244,514.602097,Significantly better than England average
00JA,E06000031,Peterborough UA,ONS5.8,2012,n/a,n/a,1463,184457,793.1387803,753.0124398,834.8480264,Not significantly different from England average
00KA,E06000032,Luton UA,ONS2.4,2012,n/a,n/a,1352,203641,663.9134555,628.9913805,700.2698188,Significantly better than England average
00KB,E06000055,Bedford UA,ONS5.8,2012,n/a,n/a,1571,157840,995.3117081,946.6967912,1045.775899,Significantly worse than England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2012,n/a,n/a,1194,255644,467.0557494,440.9359912,494.3186935,Significantly better than England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2012,n/a,n/a,1145,174274,657.0113729,619.5018915,696.1981435,Significantly better than England average
00KG,E06000034,Thurrock UA,ONS5.8,2012,n/a,n/a,1176,158268,743.0434453,701.1770343,786.7565339,Significantly better than England average
00LC,E06000035,Medway UA,ONS5.8,2012,n/a,n/a,1953,264885,737.3010929,704.9604271,770.7427541,Significantly better than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2012,n/a,n/a,589,113696,518.0481283,477.049704,561.6273969,Significantly better than England average
00MB,E06000037,West Berkshire UA,ONS5.9,2012,n/a,n/a,684,154148,443.7294029,411.094065,478.2664584,Significantly better than England average
00MC,E06000038,Reading UA,ONS1.3,2012,n/a,n/a,1966,155339,1265.619065,1210.286288,1322.82922,Significantly worse than England average
00MD,E06000039,Slough UA,ONS2.4,2012,n/a,n/a,974,140713,692.1890657,649.3952951,737.0618802,Significantly better than England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2012,n/a,n/a,691,145098,476.2298584,441.3786712,513.1012476,Significantly better than England average
00MF,E06000041,Wokingham UA,ONS5.9,2012,n/a,n/a,779,154943,502.7655331,468.0746571,539.3468719,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2012,n/a,n/a,1680,249895,672.2823586,640.5155345,705.216908,Significantly better than England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2012,n/a,n/a,5013,272952,1836.586653,1786.09386,1888.144873,Significantly worse than England average
00MR,E06000044,Portsmouth UA,ONS1.1,2012,n/a,n/a,2233,205433,1086.972395,1042.351058,1133.01266,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2012,n/a,n/a,2475,235870,1049.306822,1008.370409,1091.478626,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2012,n/a,n/a,825,138392,596.1327244,556.1425517,638.2387438,Significantly better than England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2012,n/a,n/a,806,174880,460.8874657,429.6139583,493.8355819,Significantly better than England average
11UC,E07000005,Chiltern CD,ONS5.9,2012,n/a,n/a,362,92652,390.7093209,351.4928396,433.1048161,Significantly better than England average
11UE,E07000006,South Bucks CD,ONS5.9,2012,n/a,n/a,336,67060,501.0438413,448.8959104,557.5868554,Significantly better than England average
11UF,E07000007,Wycombe CD,ONS5.9,2012,n/a,n/a,1077,171958,626.3157283,589.4639167,664.867936,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2012,n/a,n/a,1173,122725,955.7954777,901.8738313,1012.098657,Significantly worse than England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2012,n/a,n/a,305,84245,362.0392902,322.5443346,405.0358759,Significantly better than England average
12UD,E07000010,Fenland CD,ONS5.7,2012,n/a,n/a,458,95461,479.7770817,436.837223,525.7963356,Significantly better than England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2012,n/a,n/a,1032,170039,606.919589,570.4506387,645.1084993,Significantly better than England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2012,n/a,n/a,709,149842,473.1650672,438.9722649,509.3137993,Significantly better than England average
16UB,E07000026,Allerdale CD,ONS6.10,2012,n/a,n/a,408,96444,423.0434242,382.984237,466.1533835,Significantly better than England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2012,n/a,n/a,346,69056,501.0426321,449.6332872,556.7189159,Significantly better than England average
16UD,E07000028,Carlisle CD,ONS6.10,2012,n/a,n/a,754,107475,701.558502,652.3693408,753.4736066,Significantly better than England average
16UE,E07000029,Copeland CD,ONS7.11,2012,n/a,n/a,249,70627,352.5563878,310.1222791,399.1756187,Significantly better than England average
16UF,E07000030,Eden CD,ONS6.10,2012,n/a,n/a,179,52502,340.9393928,292.8213824,394.7081017,Significantly better than England average
16UG,E07000031,South Lakeland CD,ONS6.10,2012,n/a,n/a,374,103713,360.610531,324.9852619,399.0749817,Significantly better than England average
17UB,E07000032,Amber Valley CD,ONS7.12,2012,n/a,n/a,679,122521,554.1907102,513.2842505,597.4898984,Significantly better than England average
17UC,E07000033,Bolsover CD,ONS7.12,2012,n/a,n/a,497,76029,653.6979311,597.4819039,713.7780442,Significantly better than England average
17UD,E07000034,Chesterfield CD,ONS7.12,2012,n/a,n/a,782,103788,753.4589741,701.5682664,808.1718513,Not significantly different from England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2012,n/a,n/a,219,71104,307.99955,268.5554061,351.6064123,Significantly better than England average
17UG,E07000036,Erewash CD,ONS7.12,2012,n/a,n/a,668,112249,595.1055243,550.8257742,641.9972336,Significantly better than England average
17UH,E07000037,High Peak CD,ONS5.7,2012,n/a,n/a,361,90982,396.781781,356.9021344,439.8988702,Significantly better than England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2012,n/a,n/a,500,99100,504.5408678,461.2793347,550.7667768,Significantly better than England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2012,n/a,n/a,555,94915,584.7337091,537.091,635.4691982,Significantly better than England average
18UB,E07000040,East Devon CD,ONS6.10,2012,n/a,n/a,573,133272,429.947776,395.459688,466.6380265,Significantly better than England average
18UC,E07000041,Exeter CD,ONS1.1,2012,n/a,n/a,1855,117063,1584.61683,1513.318172,1658.407261,Significantly worse than England average
18UD,E07000042,Mid Devon CD,ONS5.7,2012,n/a,n/a,326,77936,418.2919318,374.1126,466.2540378,Significantly better than England average
18UE,E07000043,North Devon CD,ONS6.10,2012,n/a,n/a,708,93976,753.3838427,698.9035947,810.9827911,Not significantly different from England average
18UG,E07000044,South Hams CD,ONS6.10,2012,n/a,n/a,367,83563,439.1895935,395.4004011,486.503162,Significantly better than England average
18UH,E07000045,Teignbridge CD,ONS6.10,2012,n/a,n/a,669,124271,538.3395965,498.3129745,580.7254738,Significantly better than England average
18UK,E07000046,Torridge CD,ONS6.10,2012,n/a,n/a,343,63973,536.1636941,480.9172606,596.0164532,Significantly better than England average
18UL,E07000047,West Devon CD,ONS6.10,2012,,n/a,,53655,,,,No significance can be calculated
19UC,E07000048,Christchurch CD,ONS6.10,2012,n/a,n/a,203,47916,423.6580683,367.379767,486.1187817,Significantly better than England average
19UD,E07000049,East Dorset CD,ONS5.7,2012,n/a,n/a,321,87301,367.6933827,328.5654194,410.1988073,Significantly better than England average
19UE,E07000050,North Dorset CD,ONS5.7,2012,n/a,n/a,362,69002,524.6224747,471.964792,581.5487583,Significantly better than England average
19UG,E07000051,Purbeck CD,ONS6.10,2012,n/a,n/a,260,45184,575.4249292,507.600217,649.7885145,Significantly better than England average
19UH,E07000052,West Dorset CD,ONS6.10,2012,n/a,n/a,618,99275,622.5132209,574.3937065,673.5875329,Significantly better than England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2012,n/a,n/a,950,65135,1458.50925,1367.22496,1554.285554,Significantly worse than England average
21UC,E07000061,Eastbourne CD,ONS1.1,2012,n/a,n/a,736,99308,741.12861,688.545026,796.6627461,Significantly better than England average
21UD,E07000062,Hastings CD,ONS1.1,2012,n/a,n/a,825,90173,914.9080102,853.5335413,979.5297509,Significantly worse than England average
21UF,E07000063,Lewes CD,ONS5.7,2012,n/a,n/a,615,97584,630.2262666,581.3942577,682.0643725,Significantly better than England average
21UG,E07000064,Rother CD,ONS6.10,2012,n/a,n/a,400,90729,440.8733701,398.7208519,486.2693482,Significantly better than England average
21UH,E07000065,Wealden CD,ONS5.7,2012,n/a,n/a,503,149415,336.6462537,307.8650198,367.3935341,Significantly better than England average
22UB,E07000066,Basildon CD,ONS5.8,2012,n/a,n/a,1071,174971,612.101434,575.9867597,649.8872706,Significantly better than England average
22UC,E07000067,Braintree CD,ONS5.7,2012,n/a,n/a,645,147514,437.2466342,404.1489257,472.3323278,Significantly better than England average
