ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00BG,E09000030,Tower Hamlets LB,ONS3.5,2011/12,n/a,n/a,155,3928,3.946028513,3.38082439,4.601223262,Significantly better than England average
00BH,E09000031,Waltham Forest LB,ONS2.4,2011/12,n/a,n/a,290,4379,6.622516556,5.923342995,7.397728833,Significantly better than England average
00BJ,E09000032,Wandsworth LB,ONS3.5,2011/12,n/a,n/a,224,5362,4.177545692,3.674013988,4.74668689,Significantly better than England average
00BK,E09000033,City of Westminster LB,ONS3.5,2011/12,n/a,n/a,72,2475,2.909090909,2.316460863,3.647674451,Significantly better than England average
00BL,E08000001,Bolton MCD,ONS1.2,2011/12,n/a,n/a,712,3883,18.33633788,17.15070618,19.58455751,Significantly worse than England average
00BM,E08000002,Bury MCD,ONS5.7,2011/12,n/a,n/a,410,2444,16.77577741,15.34679134,18.30904269,Significantly worse than England average
00BN,E08000003,Manchester MCD,ONS1.2,2011/12,n/a,n/a,1227,8286,14.80811007,14.05966213,15.58917339,Significantly worse than England average
00BP,E08000004,Oldham MCD,ONS1.2,2011/12,n/a,n/a,490,3047,16.08139153,14.81984603,17.42835409,Significantly worse than England average
00BQ,E08000005,Rochdale MCD,ONS1.2,2011/12,n/a,n/a,580,2886,20.0970201,18.67520187,21.59833823,Significantly worse than England average
00BR,E08000006,Salford MCD,ONS1.1,2011/12,n/a,n/a,536,3227,16.60985435,15.36563422,17.93347602,Significantly worse than England average
00BS,E08000007,Stockport MCD,ONS5.7,2011/12,n/a,n/a,543,3336,16.27697842,15.06319397,17.56833876,Significantly worse than England average
00BT,E08000008,Tameside MCD,ONS7.11,2011/12,n/a,n/a,559,2669,20.93791281,19.43669423,22.52266484,Significantly worse than England average
00BU,E08000009,Trafford MCD,ONS5.7,2011/12,n/a,n/a,230,2715,8.47145488,7.481808511,9.578452848,Significantly better than England average
00BW,E08000010,Wigan MCD,ONS7.12,2011/12,n/a,n/a,657,3751,17.51532925,16.33234852,18.76477803,Significantly worse than England average
00BX,E08000011,Knowsley MCD,ONS7.11,2011/12,n/a,n/a,441,1955,22.55754476,20.75967547,24.46304813,Significantly worse than England average
00BY,E08000012,Liverpool MCD,ONS1.1,2011/12,n/a,n/a,1031,5636,18.29311568,17.30548886,19.32393546,Significantly worse than England average
00BZ,E08000013,St Helens MCD,ONS7.11,2011/12,n/a,n/a,445,2102,21.1554109,19.46304329,22.95299529,Significantly worse than England average
00CA,E08000014,Sefton MCD,ONS7.11,2011/12,n/a,n/a,447,2687,16.63565314,15.27541336,18.09115515,Significantly worse than England average
00CB,E08000015,Wirral MCD,ONS7.11,2011/12,n/a,n/a,482,3640,13.24175824,12.17931146,14.38170855,Not significantly different from England average
00CC,E08000016,Barnsley MCD,ONS7.12,2011/12,n/a,n/a,705,3025,23.30578512,21.83361421,24.84566822,Significantly worse than England average
00CE,E08000017,Doncaster MCD,ONS7.12,2011/12,n/a,n/a,808,3644,22.17343578,20.85435677,23.55112185,Significantly worse than England average
00CF,E08000018,Rotherham MCD,ONS7.12,2011/12,,,,,,,,No significance can be calculated
00CG,E08000019,Sheffield MCD,ONS1.1,2011/12,n/a,n/a,919,6536,14.06058752,13.23894819,14.92444797,Not significantly different from England average
00CH,E08000020,Gateshead MCD,ONS7.11,2011/12,n/a,n/a,450,2311,19.47209,17.90883442,21.13666718,Significantly worse than England average
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2011/12,n/a,n/a,599,3195,18.74804382,17.43252428,20.13862372,Significantly worse than England average
00CK,E08000022,North Tyneside MCD,ONS7.11,2011/12,n/a,n/a,362,2325,15.56989247,14.15304217,17.10032873,Significantly worse than England average
00CL,E08000023,South Tyneside MCD,ONS7.11,2011/12,n/a,n/a,403,1656,24.33574879,22.32994451,26.46034534,Significantly worse than England average
00CM,E08000024,Sunderland MCD,ONS7.11,2011/12,n/a,n/a,623,3101,20.09029345,18.71745556,21.5371428,Significantly worse than England average
00CN,E08000025,Birmingham MCD,ONS1.2,2011/12,n/a,n/a,1949,16523,11.79567875,11.3127115,12.29640624,Significantly better than England average
00CQ,E08000026,Coventry MCD,ONS1.2,2011/12,n/a,n/a,616,4730,13.02325581,12.09404872,14.01247533,Not significantly different from England average
00CR,E08000027,Dudley MCD,ONS7.12,2011/12,n/a,n/a,574,3589,15.9933129,14.830574,17.22877156,Significantly worse than England average
00CS,E08000028,Sandwell MCD,ONS1.2,2011/12,n/a,n/a,728,4906,14.83897269,13.87175804,15.86120729,Significantly worse than England average
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,375,2618,14.32391138,13.03423655,15.71812971,Not significantly different from England average
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,673,3540,19.01129944,17.75255348,20.33722775,Significantly worse than England average
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,651,3322,19.59662854,18.28224753,20.98124338,Significantly worse than England average
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,1289,7986,16.14074631,15.35015345,16.96389774,Significantly worse than England average
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,278,2510,11.07569721,9.90693396,12.3634227,Significantly better than England average
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,715,5361,13.33706398,12.45319927,14.27343319,Not significantly different from England average
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,1268,9987,12.69650546,12.05785371,13.36384344,Not significantly different from England average
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,879,4050,21.7037037,20.46126168,22.99977341,Significantly worse than England average
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,259,1141,22.6993865,20.36279926,25.21918546,Significantly worse than England average
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,547,2082,26.2728146,24.42725672,28.20576839,Significantly worse than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,451,1632,27.63480392,25.51962986,29.8550187,Significantly worse than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,426,2389,17.83172876,16.34880409,19.41793907,Significantly worse than England average
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,257,1310,19.61832061,17.55804799,21.85625542,Significantly worse than England average
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,1216,5711,21.29224304,20.24999796,22.37308225,Significantly worse than England average
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,580,2970,19.52861953,18.1426643,20.99329755,Significantly worse than England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,572,3703,15.45393219,14.32551309,16.65395862,Significantly worse than England average
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,335,1585,21.1554109,19.21552317,23.23481202,Significantly worse than England average
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,279,2308,12.08838821,10.82104018,13.4817275,Not significantly different from England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,472,3701,12.74653772,11.71064502,13.8596783,Not significantly different from England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,436,2361,18.46675138,16.9532329,20.08271535,Significantly worse than England average
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,497,1655,30.03021148,27.8701007,32.28281225,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,910,3926,23.17880795,21.88545608,24.52459578,Significantly worse than England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,413,2870,14.3902439,13.15370759,15.72197921,Not significantly different from England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,514,2064,24.89208633,23.07436172,26.80311237,Significantly worse than England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,349,1750,19.94007594,18.13491698,21.87690353,Significantly worse than England average
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,305,2168,14.05660377,12.65687698,15.58350839,Not significantly different from England average
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,601,3964,15.16145308,14.07873976,16.31162415,Significantly worse than England average
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,646,5250,12.3047619,11.44364811,13.22099906,Significantly better than England average
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,36,311,11.45168157,8.371985735,15.47295829,Not significantly different from England average
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,829,4399,18.84519209,17.71690315,20.02784588,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,204,1783,11.44139091,10.04605037,13.00252267,Significantly better than England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,524,2305,22.73318872,21.06841962,24.48869106,Significantly worse than England average
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,372,2465,15.09127789,13.73253134,16.55865873,Significantly worse than England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,787,3761,20.91863517,19.64869772,22.24792516,Significantly worse than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,,,,,,,,No significance can be calculated
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,722,6783,10.6442577,9.932470859,11.40059648,Significantly better than England average
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,204,2260,9.026548673,7.913591499,10.2785596,Significantly better than England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,330,3001,10.99633456,9.926511601,12.16588389,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,774,5616,13.78085598,12.90409815,14.7071252,Not significantly different from England average
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,612,3274,18.6927306,17.39430437,20.06453781,Significantly worse than England average
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,262,1470,17.82312925,15.95135458,19.8626372,Significantly worse than England average
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,265,2431,10.91079373,9.732564581,12.21236239,Significantly better than England average
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,201,1840,10.91079373,9.566811919,12.41765741,Significantly better than England average
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,429,2893,14.82851379,13.58011179,16.17020603,Significantly worse than England average
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,731,5142,14.21625827,13.28845113,15.19749175,Not significantly different from England average
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,476,2831,16.8138467,15.48137162,18.23626207,Significantly worse than England average
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,503,3452,14.57126304,13.43367604,15.78761409,Significantly worse than England average
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,286,2026,14.11066437,12.66244403,15.69475462,Not significantly different from England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,451,3197,14.11066437,12.94701107,15.36045035,Not significantly different from England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,273,2288,11.93573068,10.6707117,13.32834236,Not significantly different from England average
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,304,2408,12.62241567,11.35509835,14.00882287,Not significantly different from England average
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,657,3707,17.72322633,16.52755271,18.9857257,Significantly worse than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,130,1442,8.990147783,7.620873307,10.57727627,Significantly better than England average
00MB,E06000037,West Berkshire UA,ONS5.9,2011/12,n/a,n/a,163,1925,8.469945355,7.307412954,9.797875014,Significantly better than England average
00MC,E06000038,Reading UA,ONS1.3,2011/12,n/a,n/a,210,2483,8.469945355,7.437935171,9.630248763,Significantly better than England average
00MD,E06000039,Slough UA,ONS2.4,2011/12,n/a,n/a,230,2556,8.990147783,7.941849543,10.16154423,Significantly better than England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2011/12,n/a,n/a,146,1628,8.990147783,7.695324046,10.47810832,Significantly better than England average
00MF,E06000041,Wokingham UA,ONS5.9,2011/12,n/a,n/a,154,1814,8.469945355,7.274602073,9.840858864,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2011/12,n/a,n/a,473,3705,12.75687216,11.72115939,13.86972458,Not significantly different from England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2011/12,n/a,n/a,251,3316,7.569360676,6.717358856,8.519557276,Significantly better than England average
00MR,E06000044,Portsmouth UA,ONS1.1,2011/12,n/a,n/a,464,2656,17.46987952,16.07307946,18.96064241,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2011/12,n/a,n/a,574,3452,16.62804171,15.4232119,17.90706301,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2011/12,n/a,n/a,301,1340,22.46268657,20.30870373,24.77410384,Significantly worse than England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2011/12,n/a,n/a,166,2172,7.640443113,6.596452086,8.834034823,Significantly better than England average
11UC,E07000005,Chiltern CD,ONS5.9,2011/12,n/a,n/a,68,897,7.540716612,5.987726276,9.455980766,Significantly better than England average
11UE,E07000006,South Bucks CD,ONS5.9,2011/12,n/a,n/a,53,705,7.540716612,5.813247272,9.728499936,Significantly better than England average
11UF,E07000007,Wycombe CD,ONS5.9,2011/12,n/a,n/a,166,2196,7.540716612,6.509027903,8.720675991,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2011/12,n/a,n/a,181,1322,13.67352692,11.92670495,15.63078781,Not significantly different from England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2011/12,n/a,n/a,144,1056,13.67352692,11.73293609,15.8773502,Not significantly different from England average
12UD,E07000010,Fenland CD,ONS5.7,2011/12,n/a,n/a,148,1082,13.67352692,11.75439319,15.84971862,Not significantly different from England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2011/12,n/a,n/a,263,1923,13.67352692,12.21028415,15.28159685,Not significantly different from England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2011/12,n/a,n/a,234,1710,13.67352692,12.1263642,15.38352981,Not significantly different from England average
16UB,E07000026,Allerdale CD,ONS6.10,2011/12,n/a,n/a,143,934,15.29835803,13.13196461,17.74912019,Not significantly different from England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2011/12,n/a,n/a,108,706,15.29835803,12.83217381,18.13987767,Not significantly different from England average
16UD,E07000028,Carlisle CD,ONS6.10,2011/12,n/a,n/a,199,1300,15.29835803,13.44391571,17.35730431,Significantly worse than England average
16UE,E07000029,Copeland CD,ONS7.11,2011/12,n/a,n/a,117,765,15.29835803,12.92140462,18.02206819,Not significantly different from England average
16UF,E07000030,Eden CD,ONS6.10,2011/12,n/a,n/a,65,423,15.29835803,12.18047291,19.04129492,Not significantly different from England average
16UG,E07000031,South Lakeland CD,ONS6.10,2011/12,n/a,n/a,133,866,15.29835803,13.05479627,17.84834089,Not significantly different from England average
17UB,E07000032,Amber Valley CD,ONS7.12,2011/12,n/a,n/a,182,1184,15.36912752,13.42709655,17.53515169,Significantly worse than England average
17UC,E07000033,Bolsover CD,ONS7.12,2011/12,n/a,n/a,128,834,15.36912752,13.08099595,17.9747305,Not significantly different from England average
17UD,E07000034,Chesterfield CD,ONS7.12,2011/12,n/a,n/a,176,1148,15.36912752,13.39865594,17.57059117,Significantly worse than England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2011/12,n/a,n/a,86,558,15.36912752,12.61507092,18.59648246,Not significantly different from England average
17UG,E07000036,Erewash CD,ONS7.12,2011/12,n/a,n/a,186,1207,15.36912752,13.44468165,17.51329896,Significantly worse than England average
17UH,E07000037,High Peak CD,ONS5.7,2011/12,n/a,n/a,160,911,17.56354699,15.22996372,20.16961408,Significantly worse than England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2011/12,n/a,n/a,140,910,15.36912752,13.17176625,17.85766891,Not significantly different from England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2011/12,n/a,n/a,162,1057,15.36912752,13.32032218,17.66882483,Significantly worse than England average
18UB,E07000040,East Devon CD,ONS6.10,2011/12,n/a,n/a,105,1049,9.998593728,8.32663875,11.96246208,Significantly better than England average
18UC,E07000041,Exeter CD,ONS1.1,2011/12,n/a,n/a,139,1387,9.998593728,8.528496453,11.68971408,Significantly better than England average
18UD,E07000042,Mid Devon CD,ONS5.7,2011/12,n/a,n/a,82,815,9.998593728,8.123378456,12.24897583,Significantly better than England average
18UE,E07000043,North Devon CD,ONS6.10,2011/12,n/a,n/a,102,1017,9.998593728,8.302632134,11.99566655,Significantly better than England average
18UG,E07000044,South Hams CD,ONS6.10,2011/12,n/a,n/a,72,720,9.998593728,8.015003581,12.40687856,Significantly better than England average
18UH,E07000045,Teignbridge CD,ONS6.10,2011/12,n/a,n/a,111,1106,9.998593728,8.366566948,11.90760303,Significantly better than England average
18UK,E07000046,Torridge CD,ONS6.10,2011/12,n/a,n/a,60,598,9.998593728,7.843380328,12.66463442,Significantly better than England average
18UL,E07000047,West Devon CD,ONS6.10,2011/12,n/a,n/a,42,420,9.998593728,7.482244473,13.24010596,Significantly better than England average
19UC,E07000048,Christchurch CD,ONS6.10,2011/12,n/a,n/a,55,365,15.07747318,11.7723205,19.10958148,Not significantly different from England average
19UD,E07000049,East Dorset CD,ONS5.7,2011/12,n/a,n/a,94,625,15.07747318,12.48583696,18.09581306,Not significantly different from England average
19UE,E07000050,North Dorset CD,ONS5.7,2011/12,n/a,n/a,93,616,15.07747318,12.46818018,18.11978963,Not significantly different from England average
19UG,E07000051,Purbeck CD,ONS6.10,2011/12,n/a,n/a,57,379,15.07747318,11.82644421,19.02931995,Not significantly different from England average
19UH,E07000052,West Dorset CD,ONS6.10,2011/12,n/a,n/a,114,759,15.07747318,12.70789455,17.79880386,Not significantly different from England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2011/12,n/a,n/a,92,612,15.07747318,12.4610131,18.12953736,Not significantly different from England average
21UC,E07000061,Eastbourne CD,ONS1.1,2011/12,n/a,n/a,161,1166,13.76854599,11.90939806,15.86564944,Not significantly different from England average
21UD,E07000062,Hastings CD,ONS1.1,2011/12,,,,,,,,No significance can be calculated
21UF,E07000063,Lewes CD,ONS5.7,2011/12,n/a,n/a,128,930,13.76854599,11.7024069,16.1328251,Not significantly different from England average
21UG,E07000064,Rother CD,ONS6.10,2011/12,,,,,,,,No significance can be calculated
21UH,E07000065,Wealden CD,ONS5.7,2011/12,,,,,,,,No significance can be calculated
