ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00EC,E06000002,Middlesbrough UA,ONS7.11,2009 - 11,95,413001,32,137667,23.00236561,18.61028765,28.1191991,Significantly better than England average
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2009 - 11,121,406149,40,135383,29.79202214,24.72063041,35.59766489,Significantly better than England average
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2009 - 11,184,572706,61,190902,32.12817746,27.65349114,37.12071239,Significantly better than England average
00EH,E06000005,Darlington UA,ONS7.11,2009 - 11,112,315084,37,105028,35.5460766,29.2685299,42.77116674,Not significantly different from England average
00EJ,E06000047,County Durham UA,ONS7.11,2009 - 11,584,1531884,195,510628,38.12299104,35.09330896,41.34423369,Significantly better than England average
00EM,E06000048,Northumberland UA,ONS5.7,2009 - 11,498,946389,166,315463,52.62106808,48.10026046,57.45229591,Significantly worse than England average
00EQ,E06000049,Cheshire East UA,ONS5.7,2009 - 11,755,1107153,252,369051,68.19292365,63.41474651,73.23571503,Significantly worse than England average
00ET,E06000006,Halton UA,ONS7.11,2009 - 11,122,374406,41,124802,32.58494789,27.05983028,38.90647318,Significantly better than England average
00EU,E06000007,Warrington UA,ONS5.7,2009 - 11,303,603927,101,201309,50.1716267,44.68088313,56.15086137,Significantly worse than England average
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2009 - 11,610,988659,203,329553,61.69973671,56.89987989,66.79632156,Significantly worse than England average
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2009 - 11,208,440898,69,146966,47.17644444,40.98266199,54.04193566,Not significantly different from England average
00EY,E06000009,Blackpool UA,ONS6.10,2009 - 11,207,428259,69,142753,48.33523639,41.97455171,55.38749107,Significantly worse than England average
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2009 - 11,346,768522,115,256174,45.02148279,40.40206563,50.02430829,Not significantly different from England average
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2009 - 11,575,1000797,192,333599,57.454209,52.85339757,62.34826631,Significantly worse than England average
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2009 - 11,248,476853,83,158951,52.00764177,45.73574016,58.89943017,Significantly worse than England average
00FD,E06000013,North Lincolnshire UA,ONS7.12,2009 - 11,302,499617,101,166539,60.44630187,53.82048199,67.66261826,Significantly worse than England average
00FF,E06000014,York UA,ONS5.7,2009 - 11,185,585210,62,195070,31.61258352,27.22117249,36.51074582,Significantly better than England average
00FK,E06000015,Derby UA,ONS1.2,2009 - 11,300,741105,100,247035,40.48009391,36.02853585,45.32976108,Not significantly different from England average
00FN,E06000016,Leicester UA,ONS1.2,2009 - 11,268,974736,89,324912,27.49462419,24.30108318,30.9911834,Significantly better than England average
00FP,E06000017,Rutland UA,ONS5.7,2009 - 11,72,113010,24,37670,63.711176,49.85007233,80.23368218,Significantly worse than England average
00FY,E06000018,Nottingham UA,ONS1.2,2009 - 11,438,899259,146,299753,48.70676857,44.25147701,53.48906637,Significantly worse than England average
00GA,E06000019,County of Herefordshire UA,ONS5.7,2009 - 11,241,548595,80,182865,43.93040403,38.55870336,49.84108676,Not significantly different from England average
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2009 - 11,145,496923,48,165641,29.17957108,24.62350364,34.33425469,Significantly better than England average
00GG,E06000051,Shropshire UA,ONS5.7,2009 - 11,390,913569,130,304523,42.68971473,38.55741897,47.14419399,Not significantly different from England average
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2009 - 11,169,742143,56,247381,22.77189167,19.46800438,26.47581159,Significantly better than England average
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2009 - 11,104,522801,35,174267,19.89284642,16.25389735,24.10351296,Significantly better than England average
00HB,E06000023,Bristol UA,ONS1.1,2009 - 11,400,1269132,133,423044,31.51760416,28.50416203,34.76291804,Significantly better than England average
00HC,E06000024,North Somerset UA,ONS5.7,2009 - 11,137,608901,46,202967,22.49955247,18.88985827,26.59815058,Significantly better than England average
00HD,E06000025,South Gloucestershire UA,ONS5.7,2009 - 11,182,784413,61,261471,23.2020632,19.9535389,26.82872204,Significantly better than England average
00HE,E06000052,Cornwall UA,ONS6.10,2009 - 11,612,1589382,204,532022,38.5,35.515,41.681,Significantly better than England average
00HG,E06000026,Plymouth UA,ONS1.1,2009 - 11,179,762681,60,254227,23.46983864,20.15745537,27.17120887,Significantly better than England average
00HH,E06000027,Torbay UA,ONS6.10,2009 - 11,91,394329,30,131443,23.07717667,18.58030341,28.33365915,Significantly better than England average
00HN,E06000028,Bournemouth UA,ONS1.1,2009 - 11,220,537924,73,179308,40.89797072,35.6718543,46.67429719,Not significantly different from England average
00HP,E06000029,Poole UA,ONS5.7,2009 - 11,159,440262,53,146754,36.11485888,30.71946711,42.18509666,Not significantly different from England average
00HX,E06000030,Swindon UA,ONS5.8,2009 - 11,228,620817,76,206939,36.72579842,32.11307494,41.81508209,Significantly better than England average
00HY,E06000054,Wiltshire UA,ONS5.7,2009 - 11,718,1410597,239,470199,50.90043436,47.2448612,54.76376188,Significantly worse than England average
00JA,E06000031,Peterborough UA,ONS5.8,2009 - 11,269,545286,90,181762,49.33191023,43.61226614,55.59320007,Significantly worse than England average
00KA,E06000032,Luton UA,ONS2.4,2009 - 11,163,598749,54,199583,27.22342751,23.20455551,31.73835971,Significantly better than England average
00KB,E06000055,Bedford UA,ONS5.8,2009 - 11,177,469605,59,156535,37.69125116,32.34293839,43.67139969,Not significantly different from England average
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2009 - 11,369,757380,123,252460,48.7205894,43.87576146,53.95424942,Significantly worse than England average
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2009 - 11,232,516366,77,172122,44.9293718,39.33350784,51.09808852,Not significantly different from England average
00KG,E06000034,Thurrock UA,ONS5.8,2009 - 11,201,469755,67,156585,42.78826197,37.07712493,49.13008908,Not significantly different from England average
00LC,E06000035,Medway UA,ONS5.8,2009 - 11,196,788214,65,262738,24.8663434,21.50679672,28.60187368,Significantly better than England average
00MA,E06000036,Bracknell Forest UA,ONS5.9,2009 - 11,78,338679,26,112893,23.03065735,18.20477913,28.74330265,Significantly better than England average
00MB,E06000037,West Berkshire UA,ONS5.9,2009 - 11,200,461829,67,153943,43.30607216,37.51191141,49.74178353,Not significantly different from England average
00MC,E06000038,Reading UA,ONS1.3,2009 - 11,143,462888,48,154296,30.89300219,26.03724387,36.39151084,Significantly better than England average
00MD,E06000039,Slough UA,ONS2.4,2009 - 11,123,413400,41,137800,29.7532656,24.72787311,35.49985968,Significantly better than England average
00ME,E06000040,Windsor and Maidenhead UA,ONS5.9,2009 - 11,175,431964,58,143988,40.51263531,34.73249228,46.97976657,Not significantly different from England average
00MF,E06000041,Wokingham UA,ONS5.9,2009 - 11,132,463950,44,154650,28.45134174,23.80500269,33.73966129,Significantly better than England average
00MG,E06000042,Milton Keynes UA,ONS5.8,2009 - 11,248,736350,83,245450,33.67963604,29.6180144,38.14269026,Significantly better than England average
00ML,E06000043,Brighton and Hove UA,ONS1.1,2009 - 11,458,808485,153,269495,56.6491648,51.57908699,62.08283888,Significantly worse than England average
00MR,E06000044,Portsmouth UA,ONS1.1,2009 - 11,331,608100,110,202700,54.43183687,48.72520632,60.6232132,Significantly worse than England average
00MS,E06000045,Southampton UA,ONS1.1,2009 - 11,376,699255,125,233085,53.77151397,48.47312213,59.49099224,Significantly worse than England average
00MW,E06000046,Isle of Wight UA,ONS6.10,2009 - 11,251,415092,84,138364,60.46852264,53.21857852,68.43049772,Significantly worse than England average
11UB,E07000004,Aylesbury Vale CD,ONS5.9,2009 - 11,233,518676,78,172892,44.92207081,39.3387331,51.07568367,Not significantly different from England average
11UC,E07000005,Chiltern CD,ONS5.9,2009 - 11,101,278745,34,92915,36.23383379,29.51305313,44.0273926,Not significantly different from England average
11UE,E07000006,South Bucks CD,ONS5.9,2009 - 11,156,200115,52,66705,77.95517577,66.20219657,91.19320906,Significantly worse than England average
11UF,E07000007,Wycombe CD,ONS5.9,2009 - 11,185,510924,62,170308,36.20890778,31.17900579,41.81924036,Significantly better than England average
12UB,E07000008,Cambridge CD,ONS1.3,2009 - 11,157,360657,52,120219,43.53166582,36.98864817,50.89861651,Not significantly different from England average
12UC,E07000009,East Cambridgeshire CD,ONS5.7,2009 - 11,157,249909,52,83303,62.82286752,53.38028996,73.45450678,Significantly worse than England average
12UD,E07000010,Fenland CD,ONS5.7,2009 - 11,156,285405,52,95135,54.65916855,46.41843193,63.94116793,Significantly worse than England average
12UE,E07000011,Huntingdonshire CD,ONS5.7,2009 - 11,278,505056,93,168352,55.04340113,48.76253095,61.90887228,Significantly worse than England average
12UG,E07000012,South Cambridgeshire CD,ONS5.9,2009 - 11,312,443670,104,147890,70.32253702,62.73509624,78.57473447,Significantly worse than England average
16UB,E07000026,Allerdale CD,ONS6.10,2009 - 11,159,288903,53,96301,55.03577325,46.81368497,64.28626572,Significantly worse than England average
16UC,E07000027,Barrow-in-Furness CD,ONS7.11,2009 - 11,51,208287,17,69429,24.48544556,18.2310227,32.19383899,Significantly better than England average
16UD,E07000028,Carlisle CD,ONS6.10,2009 - 11,112,320955,37,106985,34.89585767,28.73314164,41.98878441,Not significantly different from England average
16UE,E07000029,Copeland CD,ONS7.11,2009 - 11,77,211887,26,70629,36.34012469,28.67905865,45.41892082,Not significantly different from England average
16UF,E07000030,Eden CD,ONS6.10,2009 - 11,148,158034,49,52678,93.65073339,79.17082325,110.012425,Significantly worse than England average
16UG,E07000031,South Lakeland CD,ONS6.10,2009 - 11,182,312429,61,104143,58.25323514,50.09719107,67.35865858,Significantly worse than England average
17UB,E07000032,Amber Valley CD,ONS7.12,2009 - 11,136,366243,45,122081,37.13381553,31.15539831,43.92514665,Not significantly different from England average
17UC,E07000033,Bolsover CD,ONS7.12,2009 - 11,74,227073,25,75691,32.5886389,25.58909117,40.91205195,Significantly better than England average
17UD,E07000034,Chesterfield CD,ONS7.12,2009 - 11,98,310251,33,103417,31.58732768,25.64411992,38.49483487,Significantly better than England average
17UF,E07000035,Derbyshire Dales CD,ONS5.7,2009 - 11,185,213090,62,71030,86.81777653,74.75762521,100.2696211,Significantly worse than England average
17UG,E07000036,Erewash CD,ONS7.12,2009 - 11,143,335217,48,111739,42.65893436,35.95380825,50.25160917,Not significantly different from England average
17UH,E07000037,High Peak CD,ONS5.7,2009 - 11,135,273189,45,91063,49.41633814,41.43237965,58.4902169,Not significantly different from England average
17UJ,E07000038,North East Derbyshire CD,ONS7.12,2009 - 11,173,296496,58,98832,58.34817333,49.97724048,67.72011778,Significantly worse than England average
17UK,E07000039,South Derbyshire CD,ONS5.7,2009 - 11,154,282285,51,94095,54.55479391,46.27877406,63.88376047,Significantly worse than England average
18UB,E07000040,East Devon CD,ONS6.10,2009 - 11,124,397998,41,132666,31.15593546,25.9138955,37.14699928,Significantly better than England average
18UC,E07000041,Exeter CD,ONS1.1,2009 - 11,65,347136,22,115712,18.72464971,14.45128953,23.86610318,Significantly better than England average
18UD,E07000042,Mid Devon CD,ONS5.7,2009 - 11,64,232173,21,77391,27.56565148,21.22891082,35.20072158,Significantly better than England average
18UE,E07000043,North Devon CD,ONS6.10,2009 - 11,103,279879,34,93293,36.80161784,30.03867377,44.63266456,Not significantly different from England average
18UG,E07000044,South Hams CD,ONS6.10,2009 - 11,87,250548,29,83516,34.72388524,27.81240912,42.83178412,Not significantly different from England average
18UH,E07000045,Teignbridge CD,ONS6.10,2009 - 11,135,373077,45,124359,36.18555955,30.33923389,42.82998916,Not significantly different from England average
18UK,E07000046,Torridge CD,ONS6.10,2009 - 11,50,191058,17,63686,26.17006354,19.42392575,34.50196615,Significantly better than England average
18UL,E07000047,West Devon CD,ONS6.10,2009 - 11,87,159855,29,53285,54.42432204,43.59165168,67.13220011,Significantly worse than England average
19UC,E07000048,Christchurch CD,ONS6.10,2009 - 11,43,143094,14,47698,30.05017681,21.74746217,40.47739089,Significantly better than England average
19UD,E07000049,East Dorset CD,ONS5.7,2009 - 11,149,261495,50,87165,56.98005698,48.19838098,66.89888321,Significantly worse than England average
19UE,E07000050,North Dorset CD,ONS5.7,2009 - 11,81,203766,27,67922,39.75147964,31.56841331,49.40745959,Not significantly different from England average
19UG,E07000051,Purbeck CD,ONS6.10,2009 - 11,105,135495,35,45165,77.49363445,63.38211619,93.81076914,Significantly worse than England average
19UH,E07000052,West Dorset CD,ONS6.10,2009 - 11,223,297099,74,99033,75.05915537,65.53029535,85.58407252,Significantly worse than England average
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2009 - 11,76,195096,25,65032,38.95518104,30.69225247,48.75821811,Not significantly different from England average
21UC,E07000061,Eastbourne CD,ONS1.1,2009 - 11,121,295530,40,98510,40.94338984,33.97373979,48.92212634,Not significantly different from England average
21UD,E07000062,Hastings CD,ONS1.1,2009 - 11,135,268869,45,89623,50.21032547,42.09808629,59.42999701,Significantly worse than England average
21UF,E07000063,Lewes CD,ONS5.7,2009 - 11,169,291237,56,97079,58.02834118,49.60922951,67.46683369,Significantly worse than England average
21UG,E07000064,Rother CD,ONS6.10,2009 - 11,209,271734,70,90578,76.91345213,66.83883586,88.07788102,Significantly worse than England average
